yy;mm;dd;5813_2;5817_1;5820;5832;5833;5849_2;5863;5868_1;5870;5880_1;5882_1;5884;5887;5888;5889;5893;5919;5924;5926;5933;5934;5937_2;5941_1;6933;7136;7144;7203_1;14233_1;14437_1
1961;6;16;NA;NA;0;0;NA;0.2;0;2;0;0;2.4;0;0;0.2;0;NA;0;0;0;0;0;0;0.2;0.2;0;0;0.2;0;0
1961;6;17;NA;NA;0;0;NA;2.2;1.4;4;0;0;0.6;0.1;0;1;0.2;NA;0;0;0;0;2.4;0;0.2;1.2;0.8;0;0;17.2;0
1961;6;18;NA;NA;0;21;NA;0;0;0;0;1.4;0;0.1;0;0;0;NA;44.5;46;0;0.2;0;4.6;10.4;0;0;0;0;1.6;0
1961;6;19;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1961;6;20;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;6;21;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;6;22;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;6;23;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;6;24;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1961;6;25;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;6;26;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;6;27;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.8;0
1961;6;28;NA;NA;0;0;NA;7.4;1.6;0;0;0.2;0.4;0;0;0;0;NA;1.5;0;0;0.6;0;0;0;0;0.2;0;0;0.4;0
1961;6;29;NA;NA;0;0;NA;0;0;0.8;0;0;3.4;0;0;0.2;0;NA;0;0;0;0;0;0.2;0;0.2;0;0;1.4;0.2;0
1961;6;30;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;1;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;2;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;3;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;4;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;5;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;6;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;NA;0;2.4;0;0;0;14.8;10.8;0;0;0;0;0;0
1961;7;7;NA;NA;0;2;NA;9.4;0;0;0;3.2;0;0;0;0;0;NA;17.6;0;0;3.6;0;0;0;2;0;0;0;0.2;0
1961;7;8;NA;NA;0;0;NA;1.4;0;0;0;0;0;0;0;0;0;NA;6;2;1.4;0;0;0;0;0;0;0;0;0;0
1961;7;9;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;10;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2
1961;7;11;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1
1961;7;12;NA;NA;0;0;NA;0;2.8;0;0;0;0.2;0;2.8;0.2;0.2;NA;0;0;0;0;0;0;0.4;0.2;0.2;0;0;0.4;1
1961;7;13;NA;NA;0.6;4;NA;0.6;0.6;2.6;1;0.8;0.8;1.4;1.4;23.4;0.2;NA;0;3.4;3;0;1.6;0.6;1.4;3.4;0.6;2.5;0.2;1.6;0
1961;7;14;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0.4;0
1961;7;15;NA;NA;0;0;NA;0;0;5.6;0;0;0;0;0.2;0;0;NA;0;3.8;0;0;0;4;3.6;2.8;0;1.2;26;0.2;0
1961;7;16;NA;NA;0;0;NA;4.8;2.4;10;0;0;0.2;0;5.2;0;0;NA;0;0;0;0;0;2;1.4;0.8;0;0;2.6;0;0
1961;7;17;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0.4;0
1961;7;18;NA;NA;1;0;NA;12.6;0;0;2;0;0;0;0;0;0.4;NA;0;0;0.8;0;0;0;0;0;2.6;0;0;0;0.4
1961;7;19;NA;NA;0;0;NA;0;0;0.2;0;3;0;0;0;0;0;NA;2;0.2;0;0.4;0;1.2;0;0;0.2;0;4;0.2;0
1961;7;20;NA;NA;0;20;NA;2;0;10.6;0;1.4;0;0;0;0;0;NA;10.5;6.2;0;10.4;0;13.4;13.6;5.8;0;13.6;2;0.2;0
1961;7;21;NA;NA;0.6;5;NA;2.2;0;0.2;0;0.2;0;1.3;0;0.2;0.6;NA;0;1;0;3.4;1.2;1.2;1;0.2;15;5.2;0;0.2;0.2
1961;7;22;NA;NA;0;0;NA;0.2;0;4.2;0;0;7;0;0;20;0;NA;0;1;0;0;0;18.4;0.6;0;0.2;0;4.6;0.2;0.2
1961;7;23;NA;NA;9.6;23;NA;29.2;49.8;13.2;2.6;34.4;39.2;55;45.8;62;5.8;NA;12;10.4;0;0;21;6.2;2.4;10.4;60.2;8.2;13.2;0;0.2
1961;7;24;NA;NA;0;0;NA;1;0;9.8;0;0;2.2;0;0;0;0;NA;0;0;0;0;0;0;0;5.4;0.2;0;5.2;0.2;0
1961;7;25;NA;NA;0;0;NA;0.2;0.6;0;0;0;2.6;1.5;0.8;0.4;0.2;NA;0;0;0;0;0.4;0;0;0;1.2;0;0;0;0
1961;7;26;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;27;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;7;28;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1961;7;29;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;1.4;0;0;0;0;0;0;0;0;0
1961;7;30;NA;NA;5.2;0;NA;16.4;0;0;24.8;0;0;0;0;0;0;NA;4.5;0.2;8.4;0.8;0;0;0.2;0;0;0;0;0;0
1961;7;31;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;1;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;12.5;0;0;0
1961;8;2;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;3;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;4;NA;NA;0;0;NA;0;0;5.4;0;0;4.8;0;0;0;0;NA;0;0;0;0;0;18.2;9.6;0.2;0;0;3.2;10;0
1961;8;5;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;6;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1961;8;7;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;8;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;9;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;10;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;11;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;12;NA;NA;1;0;NA;2;1;0;0;0;1;0.8;1.2;1.2;1.2;NA;0;0.4;0.4;0.2;1;0.2;0;0;2.2;0;0;0.2;0
1961;8;13;NA;NA;0;0;NA;0;0;0;0;0.2;0;0;0;0;0;NA;0;0.2;0.7;0.6;0;0;0;0;0;0;0;0.2;0
1961;8;14;NA;NA;0;0;NA;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;15;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;16;NA;NA;0;0;NA;0;0;0;0;16.4;0;0;0;0;0;NA;12;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;17;NA;NA;0;10;NA;0.2;0;0;0;0;0;0;0;0;0;NA;8;0;0;2.8;0;2.2;0;0;0;0;0;0;0
1961;8;18;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;3;6.2;0;0.8;0;0.4;2;0;0;0;0;0;0
1961;8;19;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;20;NA;NA;0;20.5;NA;0;18.2;8.6;0;36.4;0;2;36.6;2;0;NA;26.7;36.6;0;5.4;0;16.4;33.8;20.2;0;0;0;0;0
1961;8;21;NA;NA;0;0;NA;9.2;0;0;0;0;2.8;0;0;0.2;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1961;8;22;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;23;NA;NA;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;24;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;25;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;26;NA;NA;0;0;NA;3.2;0;2;0;0;5;0;0;0;0;NA;0;0;0;0;0;9;1.8;1.6;0;0;0;5;0
1961;8;27;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;28;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.6
1961;8;29;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;30;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;8;31;NA;NA;0;0;NA;0.4;0;1.6;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;9.6;0;0;4.6;0;0
1961;9;1;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;2;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;3;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;4;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;5;NA;NA;2.8;10.9;NA;2.4;22.6;40.2;0;27.6;42.6;124.1;25;40.8;16.6;NA;11;25.8;3;0;16;4.2;58.8;31.6;0.4;18.9;40;55;21
1961;9;6;NA;NA;15.2;80.2;NA;10.4;20.6;46.8;15.6;68.8;60.4;8.6;20.6;26;11.8;NA;84;87.6;16.8;68.6;5.8;118.8;89.6;51.4;16;123.8;65;68;10
1961;9;7;NA;NA;0;1.5;NA;0;0;0;0;0;0;0;0;0;0;NA;0;2.8;0;0;0;0.4;0;0;0;0;0;0;0
1961;9;8;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0.4;0;0;0;0;0;0
1961;9;9;NA;NA;0;0;NA;0.2;0;0;0;0;2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1
1961;9;10;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0.4;0;0;0;0;0;0;0;0;0;0
1961;9;11;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;12;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;13;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;14;NA;NA;0;0;NA;0.2;1;0;0;0;0;0.1;0.2;0.2;0.2;NA;0;0;0;0;2.8;0;0;0;0;0;0;0;0
1961;9;15;NA;NA;0.2;0.9;NA;0.6;6.2;0.6;0;0.6;0;0;3.2;0;0.4;NA;3;0.2;0;1.6;0;0.2;0.8;0.8;0;0;0;0;0
1961;9;16;NA;NA;0;0;NA;0.2;0;0;0.2;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1961;9;17;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;18;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0
1961;9;19;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;20;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;21;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;22;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;23;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;24;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;25;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;26;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;27;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1961;9;28;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;2.8;0;0;0;0;0.2;0;0;0
1961;9;29;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;9;30;NA;NA;0;0;NA;0;0;0;0;0;0;33;0;0.2;0;NA;0;0;0;0;0;0;0;0;0.4;0;0;0;0
1961;10;1;NA;NA;18.4;93.5;NA;20;32;5.2;31;1.4;15.8;13.9;37.6;31.4;9;NA;32.5;3.8;31.6;72;9;2;2.2;6.8;16;4;20;43;1.2
1961;10;2;NA;NA;7;3.8;NA;3.4;53;5.8;5;3.2;8.6;14.1;51.4;11.6;7;NA;5;4.2;0.4;0.2;7.6;8.4;8.4;6.2;8;11.6;9.4;23;3
1961;10;3;NA;NA;2;0;NA;3.2;0;0;17.8;0;0;18.5;0;0.4;0;NA;0;0;6.4;0;58.2;0;0.2;0;0.4;0;0;0;0
1961;10;4;NA;NA;0;0;NA;0.4;0;0.2;2.4;6;0.6;0.1;0;0.6;0;NA;7.3;0;2.4;12.4;0.8;0;0;0;0;0;0;0;1
1961;10;5;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;6;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;7;NA;NA;18.6;87.6;NA;17.2;41;67.8;18;35;74.4;50.1;42.2;33.4;28;NA;91.7;45.2;50.4;69.2;49.4;70;44;74.2;35.4;47;0.4;62;35
1961;10;8;NA;NA;0;24.9;NA;0.2;20;24.8;26.6;19.4;14;19.6;39.6;17.4;12;NA;25.2;11;12.3;14.2;30.4;25;18.2;13.2;8.4;22;74.2;24;20
1961;10;9;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;10;NA;NA;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;11;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;12;NA;NA;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0
1961;10;13;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0
1961;10;14;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;15;NA;NA;0;0;NA;0.4;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;16;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0.8;0;0;0;0;0;0;0;0;0
1961;10;17;NA;NA;0;1.9;NA;0.2;16;1.4;0;0;0;0;13.6;29;0;NA;2;4.6;0;10;0;2.6;0;1.6;0;0;0;0;0
1961;10;18;NA;NA;0;45.3;NA;0;0;87.4;0;0.6;48.6;0;0;3;0;NA;3;24;0;0.2;0;18;13.6;38.8;0;27.4;230;42;125
1961;10;19;NA;NA;0;0;NA;0.8;0;31.8;0;0;25.4;0.1;2.4;2;0;NA;0;0.4;0;16.6;0;3.4;1.2;21;0.2;1.6;57.2;46;5
1961;10;20;NA;NA;0;0;NA;0.8;0;0;0;0.4;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1961;10;21;NA;NA;6.6;8;NA;0.2;17;8;4.8;20.4;4.6;21.7;13.6;4.2;14;NA;10;16.4;4;6.8;22.6;23.8;14.6;13;8.2;14.6;11.6;6;0
1961;10;22;NA;NA;0;0;NA;0.2;0;3.2;0;0.2;0;0;0;0.2;0;NA;0;0.2;0;0.2;7.8;0.2;1.2;0.2;0;0;0;0;0
1961;10;23;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1961;10;24;NA;NA;0;0;NA;0.2;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;10;25;NA;NA;0.2;0;NA;0.2;0;13.2;0;0;3.2;0;0.4;0.4;0;NA;0;0.4;0.3;0.2;0;0.8;0.8;27.6;0;26.8;10;3;0
1961;10;26;NA;NA;0.4;9;NA;0;6;66;4.2;4.4;5.6;0;4.8;7.8;0;NA;5;8.6;0;9.4;0;16.8;14.6;49.8;0;31.6;44;24.2;5
1961;10;27;NA;NA;8;0;NA;0.6;19;7.6;0.6;0;0.8;1;12;8.6;5.2;NA;0;0;9.2;0;0;0;0;0.2;1.6;0;1.4;2;4
1961;10;28;NA;NA;23;0;NA;24.4;26;1.4;32.8;0;21;86.7;18.6;3.4;19.6;NA;0;0;6.2;0;265.2;0.6;0;0.6;51.8;17.4;5.2;43;3
1961;10;29;NA;NA;0;23;NA;0;0;85.2;0;9.4;40;0;1.4;7.6;0;NA;10;16.6;0;46.2;0;12.4;11.4;75.4;0;142.8;117.4;41.2;6
1961;10;30;NA;NA;3;10.1;NA;0.6;2.4;0.8;1;1.8;3;3.6;3.6;6.8;4.2;NA;5;1.4;0;3.4;2;2;2;1.4;1.6;1.8;2.8;3;0.6
1961;10;31;NA;NA;0;0;NA;0;0;0.8;0;0.2;0;0;0;0;0;NA;0;0.8;0;0;0;0;0;0.4;0;0.2;0;0;2.4
1961;11;1;NA;NA;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0
1961;11;2;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1961;11;3;NA;NA;0;0;NA;0;0;0;0;0;0.2;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;11;4;NA;NA;0;0;NA;0;0;2.2;0;0;0;0;0;0;0;NA;0;4.6;0;0;0;0;0;0.2;0;3;0;0;0
1961;11;5;NA;NA;0.2;11.2;NA;0.2;0;0.2;3.6;2.6;6.6;0;0;0;0;NA;13.8;5.4;1.8;0.4;0;2;0.6;0.6;0;0.2;1.2;0;3
1961;11;6;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;11;7;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1961;11;8;NA;NA;0;0;NA;0;0;0;0;0;1.4;0;0.2;1;0;NA;0;0;0;0;0;0;0.2;0.2;0;1.4;0;0;0
1961;11;9;NA;NA;3.2;50.4;NA;4.4;0;36.2;0.4;6.8;5.2;1.5;2.6;3.2;4;NA;17.6;38.4;5.2;27.4;0;30.6;28.2;20;1.4;3.6;14.6;12;14
1961;11;10;NA;NA;13.2;70.2;NA;67;31.5;113;13.6;33;153.8;24.2;32;45.8;9;NA;75.3;80.4;47.5;44.4;24.8;136.4;81.4;93.6;87.4;58.8;154;129;13
1961;11;11;NA;NA;0;0;NA;0;0;4.8;0;0;0.2;0;0;0;0;NA;0;7.2;0;2.2;0;2.6;1.6;1.2;0;0.4;6.2;0;0
1961;11;12;NA;NA;41.4;41.3;NA;54;178.6;65.6;43.4;31.4;103;45;188;55.8;41.8;NA;79;81.4;55.8;28.6;107;95.4;64;60.2;74.4;28.8;51;76;22
1961;11;13;NA;NA;16.2;95.2;NA;33.4;87;45;24.6;45.4;46.4;31.5;91.6;43.8;29.6;NA;54.5;61.2;23.8;43.2;53.8;60.6;49;41.4;33.6;32.2;45.4;56;35
1961;11;14;NA;NA;23.2;5.1;NA;18.6;40.6;53.2;20.4;20.2;64.2;20.1;42.8;28;24.6;NA;75.8;54;22;32.2;22.8;101.6;74.6;54.4;36;56;91;53.4;4
1961;11;15;NA;NA;0.8;0;NA;7.2;1.4;8.8;0;0.4;9.8;1.4;1.4;9.4;2.8;NA;1;0.8;0.6;1;0;19.8;0;4.6;2;6.2;13;20;0
1961;11;16;NA;NA;11.8;0;NA;15.4;3.4;1.4;16.2;0.2;0.8;18.4;2.6;0.8;21;NA;1;0.4;14.6;0;5.6;0.4;0;1.2;9.2;1.8;0;0;0
1961;11;17;NA;NA;2.2;0;NA;0;0;0;0;0;0;2.3;0.2;0;0.6;NA;0;0;0.3;0;0.2;0;0.2;0;0;0;0;0;0
1961;11;18;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0.6;0.2;0;NA;0;0.2;0;0.2;0.4;0;0;0;0;0.2;0;0;0
1961;11;19;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1961;11;20;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;11;21;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;11;22;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1961;11;23;NA;NA;1.6;3;NA;36;0;8;10.4;2.2;5.8;2.1;6;5.6;6.2;NA;3.2;4.6;12.2;0.4;6.6;6.2;7.6;6;24.4;6.4;14.2;6;21
1961;11;24;NA;NA;18.4;29.1;NA;21.4;10;30.8;19.4;48.6;19;10.8;46.6;42.4;12.2;NA;58.3;42.2;17.8;36.2;20.4;42.2;37.8;15.6;17;20.6;31;28;105
1961;11;25;NA;NA;0;19.2;NA;0;2;16.8;0;23.8;7.8;0;4.2;3;0;NA;35;22.8;0.5;14.4;0;28.2;23.8;14.2;0;8.4;16.2;8;58
1961;11;26;NA;NA;2.2;1.2;NA;10;18;16.2;2.8;0.4;12.8;1.9;12.4;9.4;2.8;NA;1.1;1;3;2.8;3.2;1.2;2.4;8.4;0.6;20.8;20;26;107
1961;11;27;NA;NA;28.2;97.5;NA;67.4;55;118;31.8;24.2;81;36.6;59.8;46.6;41.6;NA;56;70.2;38.2;42.6;33.2;99.4;71;98.6;45;88.8;135.4;102;42
1961;11;28;NA;NA;0;0;NA;0.2;0;2;0.2;0;0;0.1;0;0;0;NA;0;1.4;0;0.2;0;0;0.4;0;0;0;0;0;0
1961;11;29;NA;NA;1.2;3.3;NA;6.6;3.5;1.2;2.4;2.2;3.2;2.1;5.4;0.6;1;NA;4.3;1.8;4;3.4;0.6;0.8;3;1;2.8;1.2;2.2;12.6;43
1961;11;30;NA;NA;8.8;10;NA;28.2;10.5;4.2;14;17.2;4.8;6.3;16.2;14.8;6.8;NA;2;31.2;13.8;2.6;7.2;24;19.8;4.2;18.8;4;5.6;1;38
1961;12;1;NA;NA;0;0;NA;0;0;5;0;0.6;1.8;0;0;0;0;NA;0;1.8;0;0.2;0;3.8;4.6;3.4;0;9.2;3;4;0
1961;12;2;NA;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0
1961;12;3;NA;NA;0;3.5;NA;0.2;7;27.4;0;1.8;1.2;0;4.8;21.2;0;NA;6;4.2;0;15.2;0;21.8;7;8.8;0;16.8;16.6;18;0
1961;12;4;NA;NA;0;10;NA;0;0;13.8;0;2.6;0;0;0;0.2;0;NA;15;5.6;0;5;0;6.2;6.2;8.2;0;5.2;7.8;1.6;0
1961;12;5;NA;NA;0;3.1;NA;0;0;0.6;0;0.6;0;0;0.2;0.8;0;NA;3;3.2;0;0.6;0;2;0.6;0.2;0;0;1.6;2;0
1961;12;6;NA;NA;4.6;10.2;NA;4.2;34.6;46.6;2;4.2;35;6.2;38;45;4.2;NA;14.1;13;4.4;5.4;15;52;22.2;21.6;14.6;33.8;91.4;40;0
