yy;mm;dd;aeronautica_6827;aeronautica_6828;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6891;aeronautica_6919;aeronautica_6923;calabria_146;calabria_7;calabria_34;calabria_127;calabria_140;calabria_191;calabria_196;calabria_212;calabria_213;calabria_246;calabria_294;calabria_386;sicilia_11806;sicilia_11807;sicilia_11839;sicilia_11842;sicilia_11843;sicilia_11857;sicilia_11864;sicilia_11876;sicilia_11888;sicilia_11933;sicilia_13881;aeronautica_6812
1987;4;23;0;0;0;0;0;0;0;0;0;0;0;1.4;0;16.4;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;4;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;4;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;4;27;0.8;3;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;4;28;0;0;0;0;0;0;0;0;0;0;0;2.3;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;0;0.4;0;0;0;0.2
1987;4;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.2;0;0;0;0;0;0
1987;4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;5;4;13;0;0;0;0.8;0;0.2;0.1;0.2;0.1;0;0;0;0;0;0;0;0;0;4.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;5;5;15.4;0.4;1;0;0;2.2;0;0;1.5;3;0;0;0;0;0;0;0;0;0;15.3;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0
1987;5;6;0;3.8;20;11.6;12.4;4.4;5.2;2.2;1.8;0.4;0;8.4;0;16.3;6.4;12;7.2;8.4;8.3;0;6.4;0;9;7.8;0;1.4;1.2;4;0;14.8;1.2;3.8;0.6;2.2
1987;5;7;8.2;3.2;1;1.8;0;81.2;3.4;0;1.6;0.6;1.4;14.7;0;8.2;4.4;0.6;0.2;6.8;4.5;0;49.5;0;9.8;1;0;13.2;9;3.4;0.4;2.8;0.4;11.6;5.2;2
1987;5;8;0;0;0;0;0;0.6;0.1;0;0;0;0.6;0;0;0;0;0;0;0.2;0;0;0;0;3.2;1.4;0;6.8;0.6;1.8;1.6;0.2;2.2;3.2;1.6;0
1987;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0.6;0;0;0.2;0;0
1987;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0
1987;5;11;0;0;0;0;0;1.2;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;2.8;0;0;0;0;0;0;0;0;0;0.2
1987;5;12;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;1.2;0;0;0.2;0;0.2;0.8;8.4;2.6;1.2;0
1987;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;11.8;0.2;0;0.2;0
1987;5;14;0.4;0.2;0;0;1.2;0.1;1.8;0;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;6.2;0;0;0;0.4;0;0;0;0;0;0;1.2
1987;5;15;6.2;1.4;4.6;4.6;13.6;11.8;20.8;7.4;0;0;2.1;4.6;9;5.4;4.4;1;0.5;0;0;0;0;4.6;10.8;16.6;48;3.6;9;0;1.4;1.2;7.4;8;12.2;0.9
1987;5;16;0;0;1.4;0.1;0;0.4;0;0;0;0;23.4;12.7;0;36.4;18;14;9.1;20;24.6;0;5.7;2;0;0.6;0;11.6;11.4;1.2;6.4;10.2;16;20.8;6.4;0
1987;5;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.2;0;0;0;0;0;0
1987;5;18;0.2;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1
1987;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;5;20;0;0.4;0;0;0;2;2.1;4.4;0.7;1.2;0;10.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;8.8;0;0.4;0;0;0
1987;5;21;0.6;14;13.2;6.2;0;4.2;0;0;0;0;13;2.5;0;8.4;15.6;11;0;2.6;0;15.7;37.4;8.1;3;0;0;0;0.4;0;0.8;1;3.6;0;0;0
1987;5;22;0;0;0.2;0;0;0;0;0;0;0;24.6;0;0;0;4;0;0;4.4;0;0;4.8;1.2;0;0;0;0;0;13.4;0;0;0;0;0;0
1987;5;23;0;0;0;0;0.4;0;0.4;0;0.6;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;1;0
1987;5;24;0;0;0;0;0.2;1.4;3.8;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;1;0;0;0;0;0;0.8;3.4;1.2;0.8;1
1987;5;25;0;10.6;0.8;0;0;3.6;0;1.4;0;0;13.7;0;0;0;2.4;8;0;2;2;0;0;1.5;3;3.6;0;1.4;1.4;1.8;4.8;9.2;0.8;4.8;2.6;2.2
1987;5;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.4;0;0;0;0;0;0
1987;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1987;5;28;0;0.2;0;0;1;0.1;0.6;0;0.8;0.6;0;0;0;16.3;0;0;0;0;0;0.6;0;0;0;0;2;0;0;0;0;0;0;0;0;0
1987;5;29;10.4;15.4;2.6;1.4;17;1.3;6.6;10.1;0.2;0.2;5.2;14.6;0;8.2;3;0;1;0;0;0;2.6;7;5.8;12.2;8.5;0.2;0;0;1;2.2;0.2;2.8;6.8;14.2
1987;5;30;1;5.2;1.6;0;2;0.2;0.2;12;3.4;2.5;0;6.5;0;0;1.4;0;0.4;0.2;0;0;0;2.5;0;0;0;0;0;18.4;0.4;4.4;3;0.6;0;7.4
1987;5;31;0;0;0;0.2;0;0.2;0;0;0;0;2.2;7.4;0;8.4;7.8;2.5;1;1;0;0;23.9;3.7;1.8;0;0;0;0.8;10;8.8;3.8;0;4.8;0;0
1987;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;21;0;0.2;0;0;0;0.4
1987;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.7;0;0;0;0;0;0;0;0;13.2;0;0;0
1987;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0
1987;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1
1987;6;5;0.4;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;9;1;0.6;0;0;0.2;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;10;0.2;0;0.1;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;12;0;0;0;0;0.6;0;0.1;0;4.8;9.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4
1987;6;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.6;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;15;0;0;0;0;0;0;0;0;0.1;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1987;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;18;0;0;0;0;0;0.2;0;0;0;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1987;6;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;20;34.2;31.2;0;3.2;29.8;0.8;1.8;0.2;9;6;0;6.4;1.4;6.3;0.4;0;0;0;0;0;0;1;1;0.4;0;0;0;0;0;0;0.2;0.4;0.6;4.6
1987;6;21;0.2;7.2;3.4;0;0;0.6;0;0;0;0;6.8;2.6;21.2;0;9.8;0;3.3;0.6;0;0;3.5;11;0.8;0.6;0;0.8;0;0.8;0;1.2;0.2;0;1.2;14.6
1987;6;22;0;0;4.6;0;0;0;0;0;0;0;0;3.5;11;0;4.4;0;1.4;0;0;0;0;0.7;0;0;0;0;0;2;0;0;0;0;0;0
1987;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1987;6;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;26;0;0;0;0;0;0;0;0;1;0.2;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;27;0.8;4.4;2.7;1.4;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;5
1987;6;28;0;2.8;4.6;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0
1987;6;29;0;0;0;0.2;0;3.6;0;0.4;0;0;0;0;3.8;0;26.2;3;9.2;4;4.2;19.3;0;13;0;0;8.5;0;0;0;0;0;0;7.6;0;0
1987;6;30;0.2;0;0;0;16.2;0.2;2.1;0.8;0;0;0.3;5.2;0;0;0.8;1;0;1;1;16.5;2.7;8.7;2.4;2;0;0.4;6.4;19.4;0.2;8;0;2;0;0
1987;7;1;0.1;0;0.2;0;0;9.2;0.1;2;0;0;10.2;2.4;0;26.4;4.8;0;0;1;0;7.3;0;0.5;3.4;1.4;0;0;0;5.6;0;2.4;0;0;1;0
1987;7;2;0.1;1;4.8;0;0;0;0;0;0;0;0;5.6;14;8.2;1.8;0;9.1;0;0;0;0;0;0;0;0;0;0;2.2;2.4;0.4;0;0;0;0
1987;7;3;1.2;2.6;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;4.8
1987;7;4;0;0;0;0;0;0;0;0;0;0;0;0;1;24.5;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0;0;0;0.4
1987;7;5;0.4;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0
1987;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.1;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0
1987;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;9;0;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;6.4
1987;7;10;6.6;4.2;0;0.6;0;0;0;0;0;0;0;0;7;0;0;0;0;0;18;0;0;0;0;0;1.5;0;0;0;0;6.4;0;0;0;8
1987;7;11;0.1;0;0;0;0;0;0;0;0;0;0;10.8;0;0;0;0;0;2.6;0;0;0;0.8;0;0;0;0;0;0;5.4;8.4;0;0;0;0
1987;7;12;0;0;0;0;0;0;0;0;0;0;0;4.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0
1987;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;16;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;17;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;18;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5
1987;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;30;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;7;31;68;2.2;0.6;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;15.4
1987;8;1;0;6.2;0;0.4;0.6;1.7;0;0;0;0;0;0;0;0;0.2;0.3;0;0.4;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;17.2
1987;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;1.4;0;0;0;0;0;0
1987;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
1987;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0
1987;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;19;17.4;0;0;0;0;0;0;0;0;0;0;10.4;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.3;NA;0;0;0;0;0;0;0;0;27.6;0;0;0;0
1987;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;5;0;2.8;1.5;0;0;NA;0;0;0;0;0;0;5.2;0;0.8;0;0;0;0
1987;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;4.2;0;0;0;0
1987;8;25;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;27;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0.2;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;28;0;0.6;0;0;0;0;0;0;0.2;0.4;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;3
1987;8;29;1;3.4;0;0.7;0;0.2;0;0;0;0;0;0;0;0;0;2;1;0.8;3;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;2.4
1987;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;1;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;2;0;8.8;0;0;0;0.1;0.1;1.6;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;7.2
1987;9;3;0;0.2;0;0;0;0.4;0;19.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0.4;0;0;5;12.2;1.4;0;0.2
1987;9;4;0;0;0;0;0;4.6;2.8;2.8;0;0;0;0;0;16.4;0;0.7;0;0;0;0;0;3.1;0;1.6;0;0;0;0.2;0;0.6;5.8;0;0;0
1987;9;5;0;0;0;0;0;55.7;0;0;0;0;0.3;2.4;11.7;6.3;3.4;9;1.4;1.2;23;34.7;34;0;0;0;0;0;0;3.6;2.2;0.2;13.4;0.8;0;0
1987;9;6;0;2;0;0;0;20;0;0.2;3.7;1.4;0;0;0;15;0;1;0;2;0;0.4;5.7;0;0;0;20;0;0;44.2;3.6;0.4;1.2;0;0;32.6
1987;9;7;0;12.2;0;0;10.6;1;11.6;0;0.9;0;0;3.2;28.4;7.4;23.4;23;0;0;6;11.5;3;23.8;0.4;0;18.5;35.8;24.4;39.6;4.4;0;1.6;1.2;0.4;0
1987;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0.2;0;0
1987;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0
1987;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0
1987;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0;0;0
1987;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;22;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;23;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;24;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;25;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;26;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;27;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;9;28;0;0.4;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6
1987;9;29;0;0;0;0;0;0;0.2;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.8;3.6
1987;9;30;0;0;9;11;23.8;4.6;0.2;0;0.1;2.4;1.4;14.6;12.6;0;8.4;5;2.8;0.4;0;2.4;0;21;13.8;2;0;0;0;0;0;0;2.4;1;0;0
1987;10;1;0;0;0.8;22.2;3.4;16.6;0;6.2;0;0;0.8;NA;70;14;43.2;11;14;7.2;28.1;7.9;41;48;19.6;22.4;9;7.2;7.6;1.4;1.6;0;50.6;1.8;0;0
1987;10;2;0;0;0;0;0;0;0;0;0;0;0;NA;0;15.3;0.2;0;1.4;1.7;0;0;0;0;0;0;0;0;0;41.8;0;0;0.8;0;0;0
1987;10;3;0;0;0;0;0;0;0;0;0;0;0;NA;0;6;0;0;0;9.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;10;4;0;0;0;80;0;0;0;0;0;0.1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0
1987;10;5;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0
