yy;mm;dd;14158_1;14246_1;14271;9573;9317;14444;9068;9101;9167;9177;9191;9192;9230;9244;9287;9289;9310;9404
1965;8;22;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;8;23;25;16.2;23.8;59.6;14.2;17.6;NA;36.5;NA;32.2;NA;NA;74;44.1;27.9;NA;NA;55.2
1965;8;24;2;1.8;0.6;2.6;0.6;9.5;NA;5.7;NA;0.2;NA;NA;4;3.7;3.3;NA;NA;2.8
1965;8;25;4;0.8;6.4;13.6;4.6;3;NA;13.2;NA;0.6;NA;NA;11;14.3;35.4;NA;NA;20.2
1965;8;26;0;0;0;0;0.4;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;8;27;0;1.2;0;0;5.2;0.3;NA;0;NA;11.8;NA;NA;0;1.7;0;NA;NA;0.2
1965;8;28;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;8;29;0;0;0;0;1.4;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;8;30;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;8;31;0;1.2;0;0;0;3.7;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;9;1;9.2;1.4;0.2;21.2;2.2;3.7;NA;2;NA;1.2;NA;NA;34;3.7;11;NA;NA;7.2
1965;9;2;1.6;4.2;12;13.6;10.6;8.4;NA;9.7;NA;17.6;NA;NA;47;10.7;12.8;NA;NA;8.6
1965;9;3;5.4;18.6;0.6;6.2;6.4;1.5;NA;10.3;NA;2;NA;NA;32.4;1.3;6.7;NA;NA;2.4
1965;9;4;0;0;0;0;0.4;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;5;0;0.6;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;9;6;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;7;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;8;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;9;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;10;0;0.4;9.8;21.4;0;0;NA;44;NA;0;NA;NA;30;0;6.8;NA;NA;37.2
1965;9;11;2.6;1;2;29.8;0.2;0;NA;4;NA;0.8;NA;NA;52;2.6;4.1;NA;NA;6.4
1965;9;12;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;13;0;1;0;0;0;0.5;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;14;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;15;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;16;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;17;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;18;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;19;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;20;0;0;0.6;0;0.6;0;NA;8.5;NA;0;NA;NA;13;0;4.7;NA;NA;0
1965;9;21;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;22;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;23;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;24;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;9;25;0;0;0;0.6;0;0;NA;0;NA;0;NA;NA;21;0;0;NA;NA;2.8
1965;9;26;0;0;0;4.2;0;0;NA;0;NA;0.2;NA;NA;52;0;0;NA;NA;1.2
1965;9;27;8.4;4.4;8.8;25.2;6.4;7;NA;18.5;NA;6;NA;NA;95;11.2;16.5;NA;NA;29.6
1965;9;28;38;15.6;30.6;49.2;10.4;16;NA;49.7;NA;21.8;NA;NA;100;25.3;45.7;NA;NA;39
1965;9;29;5.8;5.4;0.6;4.8;0.6;10;NA;14.1;NA;3.2;NA;NA;5;17.9;7;NA;NA;9.4
1965;9;30;0;0;0;0;0;0;NA;0;NA;0;NA;NA;2;0;0;NA;NA;0.2
1965;10;1;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;2;1.6;1.4;0.4;6.2;0.2;0;NA;10.3;NA;0.6;NA;NA;6;1.7;6.9;NA;NA;2.4
1965;10;3;0;0;0;0;0;0;NA;0;NA;1.2;NA;NA;0;0;0;NA;NA;0
1965;10;4;0;0.2;0;0;0;0;NA;0;NA;0.4;NA;NA;0;0;0;NA;NA;0
1965;10;5;0;0;0;0;0.2;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0
1965;10;6;0;0;0;0.2;0;0;NA;0;NA;0.4;NA;NA;0;0;0;NA;NA;0
1965;10;7;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;8;0;0;0;0.2;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0
1965;10;9;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;10;10;2;0;3.4;14.8;0;0;NA;15.1;NA;0;NA;NA;5;1.3;5.5;NA;NA;3.2
1965;10;11;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;12;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;13;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;14;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;10;15;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;16;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0
1965;10;17;0;0;0;1;0;0;NA;1.4;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;10;18;0.2;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;10;19;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;20;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;21;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;22;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;23;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;24;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;25;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;10;26;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;27;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;28;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0
1965;10;29;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;10;30;0;0;0;0.4;0;0;NA;0;NA;0;NA;NA;0.5;0;0.6;NA;NA;0.6
1965;10;31;0;0;0.2;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;11;1;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;11;2;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0.2
1965;11;3;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;11;4;0.2;1.8;2.2;1;2.2;2;NA;3.7;NA;4;NA;NA;3;0;0;NA;NA;0
1965;11;5;19;6.4;23.8;24;14.2;7.2;NA;28.5;NA;17;NA;NA;31;16.8;23.2;NA;NA;18.2
1965;11;6;9.2;4.2;7.6;6.2;7.2;5.3;NA;10.2;NA;9;NA;NA;12;9.3;6.1;NA;NA;4.6
1965;11;7;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.4
1965;11;8;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;11;9;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;11;10;14.8;4;14.6;7;20.6;18;NA;2.3;NA;14.8;NA;NA;31;22.9;12.2;NA;NA;15.6
1965;11;11;0.6;5.6;0.4;0;0.2;7;NA;4;NA;3;NA;NA;10;4;1.6;NA;NA;1.6
1965;11;12;6.2;1.6;1.6;0.8;0.8;7.7;NA;12;NA;0.2;NA;NA;8;5.4;2.7;NA;NA;3.8
1965;11;13;0.8;15.6;0.6;2.4;0;8.6;NA;18.2;NA;0.2;NA;NA;6;3.6;1.2;NA;NA;0.8
1965;11;14;6.8;2.4;4.2;10.4;2;4;NA;2.5;NA;4.2;NA;NA;10;11.1;11.6;NA;NA;7.4
1965;11;15;0.2;0;0;0;0;0;NA;7.5;NA;0;NA;NA;4;0;0;NA;NA;0
1965;11;16;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;11;17;0;0.4;0.4;1;1.4;6.5;NA;2.5;NA;0;NA;NA;11;0;0;NA;NA;0.8
1965;11;18;12;10.6;9;23.2;11.4;8;NA;7.5;NA;3.8;NA;NA;30;11.3;13.2;NA;NA;13.4
1965;11;19;0;0;0;0;0;0;NA;4;NA;0;NA;NA;0;0;0;NA;NA;0.2
1965;11;20;10.8;15.6;18.2;15;9.2;10.4;NA;19.1;NA;0.4;NA;NA;50;8.1;16.1;NA;NA;18.2
1965;11;21;3.6;1;0.2;4.2;0;0;NA;2;NA;0.2;NA;NA;62;6.6;4.3;NA;NA;6.2
1965;11;22;1.4;3;1.4;3.4;0.4;4.7;NA;7;NA;0.4;NA;NA;5;0;6.8;NA;NA;3.6
1965;11;23;5.4;0.8;12.4;2.6;0;4.3;NA;14.2;NA;0.6;NA;NA;15;1.5;27.5;NA;NA;15.8
1965;11;24;27.8;6.8;24;21.4;17;8.2;NA;23.4;NA;8.8;NA;NA;42;18.6;25.7;NA;NA;20
1965;11;25;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;11;26;0;0;0;0;0;0;NA;0;NA;0;NA;NA;14;0;0;NA;NA;0
1965;11;27;0;0.4;0.4;0;0.2;0;NA;0;NA;1;NA;NA;18;0;0;NA;NA;0
1965;11;28;0;0.4;10.4;4.6;7;0;NA;13.4;NA;0.4;NA;NA;75;0;1.8;NA;NA;5.4
1965;11;29;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1965;11;30;7.2;1.2;1.6;12.2;0.4;2;NA;10.2;NA;0;NA;NA;94;4.8;5.1;NA;NA;9.4
1965;12;1;1.8;0;0.2;0;0;0;NA;0;NA;0;NA;NA;NA;1.8;1;NA;NA;2
1965;12;2;0;0;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0
1965;12;3;0.2;0;1.6;0;1.2;0;NA;0;NA;0.6;NA;NA;NA;0;0;NA;NA;0.2
1965;12;4;0;0.2;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;0.4;NA;NA;0
1965;12;5;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0.2
1965;12;6;0;0;0;0;0;0;NA;2.3;NA;0.2;NA;NA;NA;0;0;NA;NA;0
1965;12;7;0;0;0;0.4;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0
1965;12;8;0.4;0;2;1.6;0.8;0;NA;3;NA;0.2;NA;NA;NA;1.2;0.4;NA;NA;1.8
1965;12;9;3.8;2.6;15;7.6;6;1;NA;20.4;NA;3.2;NA;NA;NA;7.3;11.8;NA;NA;10
1965;12;10;0.4;0;1.6;11.6;2.2;0;NA;4.5;NA;2.4;NA;NA;NA;0;0;NA;NA;5.2
1965;12;11;6.8;4.2;10.4;1.8;5.6;5.4;NA;12;NA;5.8;NA;NA;NA;2.4;3.6;NA;NA;11.4
1965;12;12;0;0;0;5;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0.2
1965;12;13;0;0;0;1;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0
1965;12;14;0;0;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0
1965;12;15;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;NA;0;0;NA;NA;0.4
1965;12;16;0;0;0;0;0;0;NA;0;NA;0.6;NA;NA;NA;0;0;NA;NA;0
1965;12;17;0;0.2;0;0;0.2;0;NA;0;NA;0.4;NA;NA;NA;0;0;NA;NA;0.2
1965;12;18;0;0;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0
1965;12;19;0;0;0;0;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0.2
1965;12;20;0;0;0;0.4;0;0;NA;0;NA;0.2;NA;NA;NA;0;0;NA;NA;0
1965;12;21;0;0;1;0;1.8;0;NA;1;NA;0;NA;NA;NA;0;0;NA;NA;0
1965;12;22;3;2.6;1.6;3;0.4;2;NA;3;NA;1.4;NA;NA;NA;2.3;4.2;NA;NA;0.6
1965;12;23;0.4;0.6;3.2;1.6;2.6;0.6;NA;7.3;NA;2.4;NA;NA;NA;0;0.4;NA;NA;0.4
1965;12;24;4.2;1.2;2.8;2.6;0.8;2;NA;9.4;NA;4.2;NA;NA;NA;1.9;1.7;NA;NA;2.2
1965;12;25;3.8;4.4;4.8;1.4;5.8;2.2;NA;4.5;NA;13;NA;NA;NA;3.6;1.5;NA;NA;0.4
1965;12;26;0;0;0;0.8;0.2;0;NA;0;NA;0.2;NA;NA;NA;0;0;NA;NA;0
1965;12;27;0.2;0.4;0.4;0.2;0.4;0;NA;0;NA;0.6;NA;NA;NA;0;0.7;NA;NA;0.2
1965;12;28;1.4;0.8;1.8;5;0;1.2;NA;11.3;NA;0;NA;NA;NA;4.6;2.2;NA;NA;4
1965;12;29;7.4;1.4;17.2;23.8;7;4;NA;17.3;NA;2.8;NA;NA;NA;13.5;20.4;NA;NA;19.6
1965;12;30;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;NA;0;0;NA;NA;0
1965;12;31;0;0;3.8;0.2;0.2;0;NA;3.1;NA;0.8;NA;NA;NA;0;4.4;NA;NA;5.4
1966;1;1;0;0;0;4.4;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;2;0;0.2;0.2;0;0.2;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;3;0;0;0;0;0;0;NA;0;NA;0.4;NA;NA;0;0;0;NA;NA;0.2
1966;1;4;0;0.2;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;5;0;0;0;0;0.2;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;6;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;7;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0.2
1966;1;8;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;9;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;10;1.6;0;5;7;NA;0;NA;5;NA;0;NA;NA;2;1.3;3;NA;NA;1
1966;1;11;3.8;NA;1;6;NA;NA;NA;3;NA;NA;NA;NA;4;1.6;5;NA;NA;2
1966;1;12;4.6;NA;4;10;NA;NA;NA;5;NA;NA;NA;NA;6;6.7;5;NA;NA;2
1966;1;13;7.6;NA;7;12;NA;NA;NA;6;NA;NA;NA;NA;5;3.2;10;NA;NA;3
1966;1;14;2.8;NA;1;3;NA;NA;NA;1;NA;0;NA;NA;3;1.4;4;NA;NA;5
1966;1;15;4.2;NA;3;7;NA;NA;NA;3;NA;NA;NA;NA;10;1.8;6;NA;NA;4
1966;1;16;2.4;NA;0;0;0;NA;NA;0;NA;NA;NA;NA;0;1.4;0;NA;NA;0
1966;1;17;0;0;4;1;NA;0;NA;2;NA;0;NA;NA;2;0;0;NA;NA;0
1966;1;18;6.4;NA;3;2;NA;NA;NA;5;NA;NA;NA;NA;3;2.5;5;NA;NA;2
1966;1;19;1;NA;0;0;0;NA;NA;0;NA;NA;NA;NA;0;1.6;0;NA;NA;0
1966;1;20;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;21;0.8;0;0;5.8;0;0;NA;2.1;NA;0;NA;NA;2;0;2;NA;NA;0.2
1966;1;22;0;2;0;0;0;0;NA;0;NA;0.4;NA;NA;0;0;0;NA;NA;0.2
1966;1;23;11;13.8;6.2;42;4.2;8;NA;41.4;NA;8.2;NA;NA;108;12.5;10.4;NA;NA;16.6
1966;1;24;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;NA;0
1966;1;25;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0
1966;1;26;1.4;0.2;0.4;2;0.2;0;NA;0.5;NA;0.2;NA;NA;3;2;1.1;NA;NA;3.6
1966;1;27;1.8;2.4;2.2;3.2;2.4;2;NA;1.5;NA;2.2;NA;NA;1;3.5;3.4;NA;NA;2.4
1966;1;28;0;0;0;0;0.2;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0
1966;1;29;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0.4
1966;1;30;0;0;0.2;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0.2
1966;1;31;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;NA;0
1966;2;1;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0.2;0
1966;2;2;0;0;0.2;0;0.2;0;NA;0;NA;0;NA;NA;0;0;0;NA;0.2;0.2
1966;2;3;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;0.2;0.2
1966;2;4;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0.2;0
1966;2;5;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;2;6;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;2;7;0;0;0.4;0;0.2;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;2;8;0;0.6;0;0.4;0.2;0.2;NA;1.6;NA;1.4;NA;NA;13;0;0;NA;0.4;0.2
1966;2;9;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0.2;0.2
1966;2;10;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0.2
1966;2;11;2.6;0.6;1;2.2;3.6;1.6;NA;2.2;NA;0.2;NA;NA;20;8.6;2.7;NA;1.8;7
1966;2;12;7.4;3.6;5.2;8.2;6.2;11.4;NA;6;NA;2.2;NA;NA;22;7.5;6.7;NA;3.6;9
1966;2;13;0;0.4;0;0;0.6;0;NA;0;NA;0.2;NA;NA;14;0;0;NA;0.2;0.2
1966;2;14;2.2;6.4;2.2;8.6;1.2;22.7;NA;4.1;NA;4.4;NA;NA;33;3.4;2.3;NA;1.4;6.4
1966;2;15;2.6;4.2;0.8;2.8;0;5;NA;0;NA;0.8;NA;NA;2;5.5;3.5;NA;1.8;4
1966;2;16;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0.2
1966;2;17;6.8;3.6;5.2;18.2;0.2;3;NA;10.1;NA;3.4;NA;NA;41;8.4;11.4;NA;7.8;22
1966;2;18;0.4;0.8;0;0.6;0;0;NA;0;NA;0.2;NA;NA;0;0;2.2;NA;0.4;0.8
1966;2;19;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0.4;0
1966;2;20;4;1.8;2.6;0.4;0.4;5.6;NA;0;NA;1.8;NA;NA;6;2.7;1.6;NA;1.8;2.2
1966;2;21;0;0;0.2;0;0.2;0;NA;0;NA;0;NA;NA;0;0;0;NA;0.2;0
1966;2;22;1;0;0.4;3.4;0;0;NA;3.7;NA;0;NA;NA;17;1.8;3;NA;0.4;3.2
1966;2;23;5.6;5;3;2;9.2;8;NA;6.1;NA;2.6;NA;NA;24;1.3;2.4;NA;3.6;1.4
1966;2;24;15.4;6.8;14.4;18.2;18.4;7;NA;10.2;NA;0.4;NA;NA;10;9.6;24.6;NA;15.2;13
1966;2;25;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;2;26;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;2;27;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;2;28;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;0;0
1966;3;1;7.4;0.2;19.6;19.4;16.6;3;NA;26.7;NA;8.6;NA;NA;12;5.7;13.5;NA;15.8;10.4
1966;3;2;2.8;3.2;1.8;5.2;5.4;1;NA;2.1;NA;4;NA;NA;0;2.3;2.3;NA;2.6;0.4
1966;3;3;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;4;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;5;5;2.2;10;4.8;4;1;NA;11;NA;3.8;NA;NA;5;4.4;6.5;NA;9;3.6
1966;3;6;2.8;2.6;6;13.6;4.4;2;NA;10.1;NA;3.4;NA;NA;8;6.5;6.5;NA;5.8;4.6
1966;3;7;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;8;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0.2
1966;3;9;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0.2
1966;3;10;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;11;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;12;4.4;2.4;10.2;0.8;1.2;8;NA;5.6;NA;0;NA;NA;9;2.1;0;NA;6;7.4
1966;3;13;3.6;0;1;5.8;1.6;0;NA;1;NA;3;NA;NA;5;2.8;12.9;NA;2;3.4
1966;3;14;0;0;0.2;0.6;3;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;15;0;2.8;0;0.4;0;3.7;NA;0;NA;0;NA;NA;0;0.7;0;NA;0;1
1966;3;16;0;0;0;0.6;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;17;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0.2
1966;3;18;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;19;0;3;0;0;0;0.8;NA;0;NA;1.2;NA;NA;7;0;0;NA;0;0
1966;3;20;0;0;0;1.2;0;0;NA;0;NA;0;NA;NA;4;0;0;NA;0;0.2
1966;3;21;0;0;0;0.2;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;22;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;23;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;0;0
1966;3;24;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;25;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;26;1.6;1.2;1.4;5;0;0;NA;2;NA;0;NA;NA;6;4.2;4.6;NA;2.6;0
1966;3;27;0.2;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;8.4
1966;3;28;0;0;0.2;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;29;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;3;30;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0.8;0.2
1966;3;31;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;1;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;2;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;3;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;4;0;0;0;0;0;0;NA;0;NA;0.2;NA;NA;0;0;0;NA;0;0
1966;4;5;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;6;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;7;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;8;0;0.4;0.4;0.2;0;0;NA;0.6;NA;0.6;NA;NA;4;0.7;0;NA;0.6;0.6
1966;4;9;2;8.8;0;0;0;4;NA;0;NA;2;NA;NA;0;16.8;0;NA;0;0
1966;4;10;7.4;8.4;7.2;3.6;5.8;10;NA;11.6;NA;9.4;NA;NA;60;2.5;3.2;NA;6.6;2
1966;4;11;6.2;11.2;14.4;12.4;1.8;7;NA;7.9;NA;10;NA;NA;4;4.3;6.6;NA;8.8;17.6
1966;4;12;0.8;2.6;0;0.2;0;2;NA;0;NA;0;NA;NA;7;1.8;1.5;NA;0.4;0
1966;4;13;0.8;0;10.2;0.2;3.6;0;NA;0;NA;1;NA;NA;0;0;0;NA;3.2;0.4
1966;4;14;10.6;3.2;2.2;0.6;0;0;NA;5.2;NA;0;NA;NA;2;2.4;2;NA;13.4;5.2
1966;4;15;0;1;0;0;0;1;NA;0;NA;0;NA;NA;6;0;0;NA;0;0
1966;4;16;12.8;6;16.2;8.8;13.8;11;NA;6.1;NA;0.2;NA;NA;42;8.7;4.5;NA;11;11.8
1966;4;17;2;6.6;1.6;6.2;3.8;3;NA;14.2;NA;11.8;NA;NA;8;3.6;11.8;NA;3.4;3.4
1966;4;18;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;19;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;20;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;21;0.6;0;0.6;1;0;0;NA;3.4;NA;0;NA;NA;17.4;4.5;1.2;NA;0.8;5.8
1966;4;22;9.8;13.2;20.6;42.6;14.2;1.7;NA;27.7;NA;10.2;NA;NA;12;21.6;28.4;NA;23.2;11.6
1966;4;23;0.2;0;0;2;0;0;NA;4.3;NA;0.2;NA;NA;0;3.1;0.5;NA;0.4;1
1966;4;24;0;0;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;NA;0;0
1966;4;25;0;0;0;0;0;0;NA;0;NA;0.4;NA;NA;0;0;0;NA;0;0
1966;4;26;8;4.8;5.2;2.4;0;0;NA;3.1;NA;0;NA;NA;17;5.8;22.4;NA;14.6;9.2
1966;4;27;0;0;0;2.4;0;0;NA;0;NA;0;NA;NA;6.4;0;0;NA;0;4
1966;4;28;0;0;0;0.4;0;0;NA;1.1;NA;0;NA;NA;4;0;0.4;NA;0.8;1.2
