yy;mm;dd;204;201;101;102;103;104;106;108;109;110;118;119;123;124;128;134;142;146;148;151;152;17;176;19;25;29;502;506;602;604;605;606;608;609;610;612;613;614;615;616;617;618;621;701;702;703;705;706;707;708;712;713;714;715;716;718;720;723
1961;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;20;3.4;2.2;1.4;0;0;0;0;0.7;7.5;2.6;0;0;1.8;8.8;4.2;0.6;3;3.4;1;0;0.2;0.3;0;1.2;1.2;0.2;13;1.4;6;2.3;7;0;2.2;4.2;1.8;6.2;2.2;0;0;1.7;7;0;0;0;0;1.6;0;0.3;3.6;0.4;0.4;9.6;0;0;0.2;0;3.6;3.1
1961;3;21;1.2;8.4;0;0;0;0;0;0;0;0;0;0;0;0.4;0;5.2;4.4;0;0;0.2;0;0;0;0.2;1.6;0;0;0;0;4;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;4.4;0;0;0;0.4;0;0;0;15.7;0;2;0;0
1961;3;22;13.8;11.2;1.6;2.4;3.4;1.6;0;2;5;9.6;8.7;2;8;3.4;7.4;2.8;15.8;5;7.4;1.2;9.6;1.6;0;6.8;8;3.4;3.5;7.4;13;11.8;2.4;1;5.4;4.2;10.5;13;7.2;2;1.6;5.5;5.4;4.3;0.6;7.8;2.6;10;5.3;2.5;3.6;7.2;3.6;7.4;4;9.8;5.2;12;8.8;12
1961;3;23;3;2;0.2;0;0;3;5.4;5;6;0;0;0;0;1.8;1;4;11;0;0.8;3.8;1.2;5.1;3.4;6.4;4.2;2;0;0.2;1;2.4;0.4;0;0.8;0.2;0;1.6;0;1;0.8;0;0.6;0;1.7;0;0.2;0.8;0;1.2;8.4;4;5.4;0.4;1.3;10.5;1.4;3;7.2;0
1961;3;24;0;5.4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0
1961;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1961;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
