yy;mm;dd;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
2000;11;4;6;39.6;0.2;7.8;2.8;5.8;0.1;20.6;NA;9.4;9.2;4;5.4;45.8;17.800001;6.6;7.6;4;4.6;1;6.8;2.2;13;38.6;19.4;34;67;NA;NA;29;28.8;27.2;97.2;108.4;28.4;24;8.2;43.2;0;12
2000;11;5;0;0;0;0;0;0.4;13.8;3.4;NA;0;0;1.2;0;0.4;2.4;0.8;0.4;0;0;0;1.2;3.2;3.8;2;5.6;3.4;5.2;NA;NA;4.2;5.6;1.2;1;18.4;0.4;4;2.4;5.4;0;0
2000;11;6;0;0.8;0;0;0;0.8;24.6;20.4;NA;2.4;4;0;4.2;1.6;0.2;0;0.2;0;0;0;0;0;0;4.2;0;1.6;4;NA;NA;7.6;9.2;22.8;20.2;54.4;11.6;5.6;0.2;36.4;18.4;9
2000;11;7;16;66.4;3.8;17.4;4.6;24.6;0.7;14;NA;26.6;50.2;46.4;22.4;16.4;38.799999;7.8;16.4;5.2;5;6.2;22.799999;7.6;28.6;32;13.4;22.8;35.4;NA;NA;26;69.2;40.4;157.2;161;11.8;68.8;11.2;145;31.8;20
2000;11;8;28;28.4;0.4;5;2.2;25.2;4.3;4.8;NA;2;2;13.8;2.4;14.8;10.400001;6;3.8;0.6;0;0;12.6;0.6;13.2;15.6;9.2;3.2;15;NA;NA;6.6;13.6;1.6;34.6;44.2;3.4;7.2;0;27.2;2.6;1.8
2000;11;9;9;27.8;2;2;0.2;6.6;11.6;13.8;NA;4.4;8.6;9.4;12.2;13.6;4.6;1;2.8;0.2;1.6;0.4;7;0;11.6;7.4;6.2;9.2;10.8;NA;NA;6;3.2;10.2;26.2;20.2;6.4;8.6;0;29.2;1.4;8.2
2000;11;10;0;7.2;0.2;0;0;4.6;1.7;0.8;NA;3;0;4.2;8;20.4;4.4;1.4;5.6;0.2;0;0;1.4;5;2;10.2;0.4;7;12.4;NA;NA;11;9.2;4.8;22.5;11.6;0;0;0;25.6;4.2;7
2000;11;11;0;0;0;0;0;0.2;0;0;NA;0;2;0.2;0;0;0.4;0.8;0.4;2.4;0.4;0.8;0.4;1.2;14.2;0.6;1;0.2;2;NA;0;0.2;2.6;1.4;3.6;4.8;1;2.8;0;9.8;1.2;0
2000;11;12;0;0;0;0;0;0.2;0.1;0;NA;0;0;0;0.2;0;0.4;0;0;0.4;0;0.2;0;0;0;0.4;0.2;0;0.2;NA;0;0;0.2;0;0;1.8;0;0;0;0;0.2;0
2000;11;13;0;0;0;0;0;0;0.3;0;NA;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0.4;0;1.2;0.4;NA;NA;0.8;2.4;1.8;2.4;80.8;0;0;0.4;10.4;0.6;0
2000;11;14;0;0.2;0;0;0;0;12.8;0.2;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0.4;1.6;NA;NA;0.4;0.6;1;7.4;32.6;0;0.4;0;117;0;0
2000;11;15;0;0;0;0;0;0;8.2;15;NA;0.2;0.2;0;0;1.8;0;1;14.8;9;0;0;1;2.2;20.4;0.6;0;2.8;9.2;NA;NA;3.8;5.2;3;13.6;31.6;2.4;5.4;0.2;63.8;10;2.6
2000;11;16;0;0;0;0;0;0;1.4;2.4;NA;0;2.8;0;0;0;34.599998;19.799999;8.8;0;0;0;0;16.6;1.6;86;44.4;68;91.2;NA;NA;22.6;26;33.4;14.2;52;9.4;20.2;3.6;23.2;2.8;25.8
2000;11;17;3;6.6;0;0;0;2.8;25.4;10.4;NA;10;8.2;5.6;8.6;8.4;2.8;0;0;0.2;0;0;0;0.2;0;4.6;5.4;6.8;9;NA;NA;4.8;6;1.8;24.6;28.8;8.8;14.4;4;82;3.4;4.6
2000;11;18;4;7.2;0;0;0;2.6;0.6;0;NA;0.6;0.2;13.4;4.4;7.4;2.6;1.6;4;1;0;0;0.6;1.6;4.6;3.2;0;0;0;NA;0;0.2;0;0;68.8;41.2;0.2;0;0;27.2;20.4;0
2000;11;19;21;6;11.2;4;5.4;4.6;8.6;0;NA;7.8;4;5.6;6.4;6.6;0.6;1.6;2;23.800001;36.799999;31.4;24.6;8.6;4.8;0;0.2;0;0;NA;0;0;0;0;0;0.8;0;0;0;0;0;0
2000;11;20;5;1;12.8;26.8;0;10.6;95.6;9.8;NA;6;2.8;14.6;6.6;2.6;2.2;0;1.6;6.8;12.200001;4.8;6.6;10.8;1.2;2.4;3;5.4;14.4;NA;NA;1.4;20;1;74;49;2.4;7;2.8;0;13.4;2.2
2000;11;21;3;21;0;0;0;4.2;19.6;41.4;NA;17;16.4;15.2;16.4;11.8;10;1.8;6.2;1.2;0;0.2;1.8;0.2;22.4;33.6;12.4;40.2;61.8;NA;NA;49.4;49.4;47;50.6;81.8;2.4;NA;0.6;29.2;46.6;30.6
2000;11;22;0;2.6;0;0;0;7;3.5;0;NA;13.2;4.8;5.6;9;4.4;3.6;3;0;1.4;0;0.4;0;0.6;1.6;27.6;12.4;12;21.4;NA;0;12.4;11.4;8.8;2.2;6.4;13.4;NA;5.8;0;21.8;11.4
2000;11;23;0;0;0;0;0;0.2;0.2;0;NA;0.2;0.2;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.6;NA;0;0.2;0;0;0;0;0;NA;0;0;0;0
2000;11;24;0;0;0.2;0;0;0.2;25.6;18;NA;0;9.4;0;0.2;1.4;0;0;0;0;0;0;0;0;0;3.4;2;10;3.8;NA;NA;32.2;5.4;12.8;14.4;77;22;NA;17.8;56.2;9.6;23.4
2000;11;25;0.4;12.2;0;0;0.2;3.6;12.6;0;NA;25.6;19.4;12.2;17.6;28.6;14;0.8;0.4;1.2;0.4;0.4;0.8;4;0.8;13.6;11.6;4;14.8;NA;NA;14.6;4.2;7.8;30.2;8.6;2.4;NA;3.2;15.4;13.4;1
2000;11;26;0;0;0;0;0.6;0.2;28.6;10.2;NA;0;0;0.2;0.6;0.4;0;0;0.2;0.2;0.4;0.4;0;2.2;1.2;3;2;4.6;8.6;NA;NA;5;2.6;8.6;3.6;0;0.4;NA;0.2;0;26.4;0.6
2000;11;27;4;13;5.6;3.2;0.2;17.4;0;0;NA;5;0.2;10;1.6;9.6;4;5.4;8.6;8;9.8;7.6;14;10;17;6.2;0.8;6;6.6;NA;0;1.8;3;5.4;0;0;1.6;0;5;0;11.4;5.2
2000;11;28;0;0;0;0;0.8;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;NA;0;0;0.2;0;0;0;0;0;0;0;0.2;0
2000;11;29;0;0;0;0;0;0.2;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0.2;0
2000;11;30;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0;0
2000;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;12;2;0;0;0.2;0;0.2;0;2.2;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.4;NA;0;0;0.2;0;0;0.6;0;0;0;0;0;0
2000;12;3;0;0;0;0;0;0;17.6;0.8;0;0;6.8;0;0;0;0.4;0;0;0;0;0;0;0;0;2.2;0.2;1.4;2.4;NA;NA;12.4;2.6;8.6;29.6;37.8;8.2;1;2.2;21;23.8;4
2000;12;4;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.4;0;0;0;0;0;0.2;0.2;0.6;3.2;NA;0;6.8;5.6;1.2;13.2;14.2;0.2;0;3.8;4.4;6.8;3.2
2000;12;5;0;0;0.2;0;0;0.4;0;0;0;0;0;0;0.2;0;0;0;0;0;1.6;0.2;0.2;0;0;0;0.4;0;0.6;NA;0;0;0.2;0;0;0;0;0;NA;0;0;0
2000;12;6;0;0;0;0;0;0.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0.6;NA;0;0.2;0.2;0.2;0.2;0.2;0;0;NA;0;0.4;0
2000;12;7;0;0;0.2;0;0;0;0.2;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0.4;0;1;NA;0;0;0.2;0;9.4;4.6;0;0;NA;5.6;0;0
2000;12;8;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0.4;0;0;0;0;0;0.4;0;0;0;NA;0;0;0;0;0.6;8;0;0;NA;5.8;0;0
2000;12;9;0;0;0;0;0;0;0.1;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;14.4;15;0;0;NA;15.2;0;0
2000;12;10;0.6;4.8;0;0;0;3.4;0;0;0;1;0.4;4;3.4;7.4;1.6;2;5.2;2.4;1.6;0;2.6;0.4;14.400001;3.8;4.6;0.2;0.2;NA;0;1.8;0.4;1.6;0;10;0;0.2;NA;0.8;8.2;2
2000;12;11;0.2;0.4;0;0;0;1;0.1;0;0;0.2;0;5.8;0.2;0;0;0;0;0;0;1.2;0;0.4;0;0;0;0;1;NA;0;0;0;0;0.4;0;0;0;NA;0;0;0
2000;12;12;0;0.4;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0.4;0;0.2;NA;0;0.4;0;0;0;0;0.2;0;NA;0;0.2;0
2000;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0.6;0;0;NA;0;0.2;0;0;0;0;0;0;NA;0;0.4;0
2000;12;14;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0.2;0;0;NA;0;0.2;0;0;1.2;0.2;0;0;NA;1.6;0;0
2000;12;15;0;0;0;0;0;0;0;1.2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;NA;0;0;0;4.2;17.6;0;0;NA;0.4;0.4;0
2000;12;16;2.6;4.4;1.4;0;0;10.4;0;0;0.6;0.2;0;6.8;0.2;0.6;1.6;0;0;3.2;8.8;5.2;11.400001;0;46.200001;0.4;2.4;1.6;0.2;NA;0;1.6;1.2;0.2;0.2;28.4;0.8;0.2;NA;0.6;0;1.4
2000;12;17;0;0;0;0;0;0;5.4;2.8;4;2.8;1;0.2;0.6;5;0;0;0;0;0;0.2;0;0;0;0.2;0;0.2;0.2;NA;0;0;0.2;0;0;0;1.4;0;NA;0;4.6;0
2000;12;18;0.2;1.2;0;0;0;1.4;0;2.2;1.8;1;0;5.8;2.2;13.2;6.2;2.6;5.4;4.8;3.6;1.2;0.8;0.6;4;3.8;3.2;9.2;14.8;NA;0;6.4;6;6.2;0;0;0;0;NA;0;5.2;3.8
2000;12;19;0;0.6;0;0;0;0;0;0.2;0;0;0;0.2;0.2;0;0.4;0;0;0;0;0.4;0;0;0;2.4;0.2;0.2;0.6;NA;0;0;0;0;0;0;0;0;NA;0;0;0
2000;12;20;0.2;0;0;0;0;0.2;0.7;1.4;0;0;0;0;0;0;0;0;0;0.8;0;3.4;0.2;0;0;0.2;0.4;1.2;0;NA;0;0.6;0.2;0.2;0;0.2;0;0;NA;0;1.6;0
2000;12;21;0;0.2;10.4;6;1.4;0.2;1.4;0;0;0;0;0;0;0;1.8;1;2;3;5;1;5.8;1.8;2.8;0.2;0.8;3.2;2.4;NA;0;0.6;0;5.6;NA;0;0;0;NA;0;3.8;0
2000;12;22;0.4;1.6;5.2;9;5.2;0.2;0;0;0;0;0;0;0;0;0.8;0.2;0.6;0.6;0.6;0.6;5.4;0;0;0.8;0.4;0.8;0;NA;0;1.4;0;0;NA;0;0.2;0;NA;0;0;0.4
2000;12;23;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.8;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0
2000;12;24;0;0;0;0;0;0;3.1;5.8;16.4;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0.4;NA;0;0;0;NA;0;0;0
2000;12;25;4.8;25;0.2;0;3.2;2.4;23.8;22.4;0;6.8;8.2;6.6;12.8;12.4;5.6;11.8;7.4;0.6;0;1;0.4;0.8;10;15.2;17;12.6;12.2;NA;NA;6.6;14.8;4;NA;65.4;5.8;0.4;NA;70.4;5;39.2
2000;12;26;16;25.8;3.2;3;0;12;20.8;10.2;2;4.4;6;17.8;3;13;55.400002;19.200001;14.400001;11;6.4;5.2;8.4;17.200001;12.400001;26.2;34.2;34.2;56.2;NA;NA;19.6;54.8;56;NA;43.8;15.4;8.6;NA;7.2;56.8;11.4
2000;12;27;19.6;40.6;3;2.8;9;31.8;15.2;31.4;3.4;16;47;17.6;9.8;26;14;5;12.2;7.2;9;13.400001;10;2.2;35.799999;9.4;5.8;9.2;20;NA;NA;13;20.8;11;NA;50.4;6.8;1.4;NA;28.6;2.2;10.2
2000;12;28;22.8;58.4;5;5.4;2.2;30.8;2.2;9.6;0;18;27;44.2;4.6;14.4;55.799999;17.200001;22;13.200001;9;5.4;13.8;15.200001;52;45.8;23.6;35.4;34;NA;0;32.2;32.2;26;NA;8.6;28.8;6.6;NA;10.4;21.4;15.8
2000;12;29;1.4;3.4;0;0;0;5.6;4.3;13;8.5;5;1.5;17;4;1.2;1;2;2.2;0.4;0;0.6;0;2;8.400001;3.6;2.8;0.2;1.8;NA;0;4;0.4;0.6;NA;1;0.6;1.4;NA;1.4;0.4;4.6
2000;12;30;1.2;3;0;0;0;3.8;4.2;1.2;8.2;4.2;10;10.4;9.2;6.4;5.8;7.2;4.8;5;0.2;2.2;2.2;5.6;8.8;10.2;3.4;10.6;20.6;NA;NA;5.8;3.2;3.4;6.6;0;6.6;5.4;NA;1.6;4.4;7.2
2000;12;31;2.4;2.4;11.6;6;11.2;0.2;0.1;0.6;12.8;8;NA;2.2;14.6;13.8;11.400001;14.8;26.800001;41;26.200001;18.6;26.200001;22.4;23.6;1.2;1.4;5.8;8.6;NA;0;25.4;2.2;6;9.8;0;10.4;29.6;NA;0;9;9.6
2001;1;1;0.4;2.8;26.6;14;18.6;2;0;0;0;0;0;0;0;0;0.4;0;0;0;1.8;16.200001;10.6;0;0.4;0;0;0;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;1;2;0;0.4;0.2;0;0;0;3;0.4;0;0;13.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12.4;0;0.4;0.8;0;0;NA;6.8;0;0
2001;1;3;3.8;3.8;0.4;0;0;4.4;0;12;0;5;0;3.2;8.2;5.4;9;5;15.400001;7.8;1;3;2.8;2.4;20;10.6;7.2;12.8;11.2;14;16.6;0.8;18;12;16.8;96.4;12.2;34;NA;58.4;3;12.6
2001;1;4;0;0;0;0;0;1;6.8;16.8;2.8;1.8;0;0.6;2.2;0;1.2;0;1;1.6;0;0.4;0;0;1.8;1.8;1;1.8;4.2;4.4;0.2;28.6;10.6;0.6;7.2;6.4;0;0;NA;3.6;0;2.6
2001;1;5;4.2;3.2;1.2;0;0;9;0.2;0;0;19.4;35;25.4;12.6;17.6;13.6;10.8;6;6.4;4;8.400001;3.8;10.400001;14.6;17.4;10;21;19.2;27.2;7.6;0.2;0;24;14;2.8;8;82;NA;25;13.2;19.4
2001;1;6;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0.2;0;0.4;0;0;0;0;0;0;0.8;0;1.2;5.4;0;11.4;0.2;2.8;0;44.6;62;0;0;NA;29.8;0.2;0.2
2001;1;7;0;0;0;0;0;0;2.1;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0.2;0.4;0.2;0;4.8;1.8;0;1.2;14.4;0;0;NA;8.6;0;0
2001;1;8;0;0;0.2;0;0;0;1.8;2.6;13.4;16;5;0;1.2;0.4;0.4;0.8;1.6;7.6;0;0;0;2.2;6;4.4;1.2;6.4;29.8;26.6;13.6;13.6;9.2;12.2;34;32.6;14.4;7;NA;25;5.2;14.4
2001;1;9;18;24.4;9.8;15;3.4;23.6;0.2;0;2.4;6.8;6;37;22.6;21;0.2;0;3.2;2.8;8.6;12.6;10.8;1.4;2.4;3.6;1.6;4.6;5.2;5;0.4;1.6;0;1.2;4.2;0.2;13.8;15;NA;0;13.6;4
2001;1;10;0;0.4;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0.6;0.8;0.4;3.2;0;8.4;0;4.2;0.8;0.2;0;0;0;0;0;0;0;0;0;0;0.4;0;NA;0.4;0;0.2
2001;1;11;0;0;0;0;0;0.2;0.7;0.6;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0.2;0;0;0.6;0;1.2;0;8.4;17.2;0;0;NA;24.6;0;0
2001;1;12;0;0.2;0;0;0;0;2.4;5.7;0;0;0;0;0;0;0.2;1.4;2.4;1.4;0.8;0.6;0.2;0.6;0;0.8;0;2.8;1;1.6;1.6;3.6;8.6;3.4;14.8;11.2;2.8;5;NA;15.4;3.4;1
2001;1;13;0;0;0.2;2.2;0;0;0;0.6;0;0;0;NA;0;0;13;20.200001;19.4;16;6.8;15.400001;12.2;21.6;16.200001;13.8;0.2;0.8;1.2;1.2;11.8;0.2;3;2.6;0;8;0;0;NA;3.2;2.8;0
2001;1;14;0;0.8;5.6;6;19;0;0;0;0.1;0;0;NA;0;0;1.2;1.6;6;1.6;11.2;4.4;5.2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;1;15;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0.6;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;1;16;0;0.2;0;0;2.8;0;0;0;0;0.8;0;NA;0;0;0;0;1;0;0;0;0;0;1.8;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;1;17;0;1.4;0;0;0;0.2;4.5;6.8;1;0.6;6.6;1.6;2;0;2;3.6;2.8;1.8;0.4;1.4;0.6;0.8;0.4;0;0;0;0;0;0;14;13;0;0;0;0;0;NA;2.8;0;0
2001;1;18;0;0.6;0;0;0;0.8;0.1;3.8;7.6;16.8;26;7.2;30.2;22.2;5.8;3.4;1.8;1.2;2.8;0;5.6;2;0;1.6;8.4;14.2;32.6;13.8;13.6;3.6;4.8;13.4;0;0;7.4;34;NA;16.8;10.4;18.4
2001;1;19;0;0.2;0;0;0;3.2;0;0;2.2;0.6;0.4;0.4;9.2;0.2;0.4;0.4;0.2;0.2;0;0;0.6;0;0;9.2;0;0;0.2;0;0;0;0.2;0;0;0;0;0;NA;0;0;0
2001;1;20;0;1.2;2.4;3.2;5;0;0;0;0;3.2;1.6;0;10.6;1.6;0.2;0.2;0.2;0;0.4;0;0.6;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;1;21;0;1.8;3.2;1.8;1.8;1.1;0;0;0;0;0;0;0.8;0;0.4;3;2;1.4;2.4;8.8;3;3.2;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;NA;0;0;0
2001;1;22;0;0.4;0.4;2;3.4;0;0.1;0;0;0;0;0;0.2;0;0.8;0.6;1.8;2;5;5.8;1.4;1;0;0;0;0;0;0.4;0;0;0.4;0;0;0.8;0;0;NA;0;0;0
2001;1;23;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.8;0;0;0;0.6;0;0;0;0;0.4;0;0.6;0;0;3.6;0;0;NA;23.8;0;0
2001;1;24;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0.4;0;0;0;0;0;0;0.8;0;0;32.8;0;0;NA;19.2;0;0
2001;1;25;0;0;0;0;0;0;16.5;6.4;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0.4;0.6;1.4;4.6;1.4;29.8;0;0;70;0;0;NA;29.2;0;0
2001;1;26;0.2;3.8;0;0;0;2.4;0.1;11;4.4;0.2;2.6;6.2;0.8;5.2;2;0;0;0;0;0;2;0;0;40.4;0.4;18.4;75.8;19;33.8;16.8;0.6;10.6;0;83.8;0;0;NA;43.6;15.8;1
2001;1;27;0.8;7.8;0;0;1.6;0.6;21.8;2.8;10.8;1;0;1.2;5.8;13;0.4;0;1.6;0.4;0;3.2;0;0;2.4;3;7.2;3.8;5.2;6.6;1.6;12.6;12;2.2;0;1.2;0;5;NA;11.8;3;1
2001;1;28;2.4;6;0;0;0.6;2.8;0.2;0.1;0.6;9.2;14.2;4.2;12.6;22;1.8;0;1.2;0;0.2;6.8;0.2;1;0;5.2;3.2;9.2;10;4;20.8;0.8;0.4;2.4;0;11.2;6.2;7;NA;10.6;5.2;5.2
2001;1;29;5.2;11.4;1.8;1.2;2;4.8;1;6.2;7.8;13.4;7.4;3;18.8;10.8;13;14.6;16.200001;11.8;5;0;5.6;16;12.400001;3.4;3.4;0;2.8;0.2;0.2;2.6;0;0;0;2.6;0.2;23;NA;1.8;0;0
2001;1;30;19;13.8;18.6;19.4;24.8;34;0.1;0.2;3;25.4;38.8;35.2;31.4;24.8;48.799999;68.200005;76;25.6;23.200001;21.800001;29;41.799999;22.800001;9;13.4;9;33.2;11.2;4.2;8.4;0;4.2;0;0.2;11.4;30;NA;1.6;1.8;3.8
2001;1;31;1.6;1.4;50.6;10;18;17;0;0;3.6;10.6;4.8;1.4;10;2;30.800001;30;14;28;46.600002;11;14.8;11.8;12.6;0;1.6;0.4;0;5.4;0;0.4;0;0.6;0;0;1.6;7;NA;0;0.8;0.8
2001;2;1;1;8.2;0.8;3;3.2;2.2;0;0;0.6;1.6;0;1;1.8;12.2;0.6;0.4;3;3.4;12;5.4;17.200001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;2;0;8.6;4;28;8;0.4;0;0;0;0;0;0;0;2.8;0.6;0;2;0;14.400001;8.8;23.200001;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;3;0;0.4;0.4;0;0;0;0.2;2.2;2.8;0;0;0;0;0;0;0;0;0;0;0;5.6;0;0;0;0;0;2.4;0;0.2;3.6;0;0;0;0;0;0;NA;0;0;0
2001;2;4;0;0;0;0;0;0;2.8;0.2;0;0.2;0;0.4;0.2;0.8;0;0;0;0;0;0;0;0;0;8.2;1;3.4;13.8;1.4;3;0.2;4.4;4.8;0;3.4;0;0;NA;0;4;2
2001;2;5;0;0;0;0;0;0;0.2;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;2.6;0.4;0;1.2;0.2;10.2;0;1.4;0;2;44;0;0;NA;22.4;0;0.4
2001;2;6;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0.2;4.2;0;0;0;0;19.4;0;0;NA;1.2;0;0
2001;2;7;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;NA;1;0;0
2001;2;8;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;3;0;0;3.2;0;0;NA;0.4;0;0
2001;2;9;0;0;0;0;0;2;0.3;11;4.8;0;5.4;0;0;0;1.6;0;0.2;0;0;0;0;0;11.4;2.4;0;1.2;20;3.4;2.4;1.8;30.4;14.2;3.6;23.6;0;0;NA;19;0;0
2001;2;10;1;6.6;6.2;4;0.4;4.2;3.8;2;2;13.4;17.8;2.8;3.2;38.8;4.6;10.2;4.6;5.6;8.6;0;5.8;4.8;2.8;16.6;26;21.4;26.8;21;1.6;6.2;1.8;10.6;0;6;13.8;19;NA;5;4.6;6.8
2001;2;11;21;16.4;3.8;10.6;3.6;0;0;0;0;0;0;0;0;0;1;6;4.8;1.6;4.8;3;5.6;2;9.6;0.6;0;0.4;0;0.2;0.2;0;0;0;0;10.8;0;0;NA;0;0;0
2001;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;NA;0;0;0
2001;2;13;0;0.2;0;0;0;0;0.1;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;15;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;17;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0
2001;2;19;0;0.4;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;0
2001;2;20;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;21;0;0.8;1.4;2.2;5.4;0.4;0;0;0;0;0;0;0.2;0;0.2;0;0.2;0.8;2.4;0.6;0;0;0.6;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;22;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;23;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2001;2;24;0;0;0;0;0;0;3.4;0.4;0;0.6;0;1.2;0.6;0;0;0;0;0;0;0;0;0;0;0.6;0;0;6.2;0;0;0;0.6;3.4;0.2;1.6;0;0;NA;0;1.4;0
2001;2;25;2;2.4;0.2;3;1.8;10.6;1.6;2.2;0.2;2.4;0;9.6;2;21;2;5.6;6.8;10.6;15;7.8;0.6;6;19;0;0;0;0;0;0;0;0;1.4;14.6;1.4;0;0;NA;0;3.6;0
2001;2;26;4;1.8;4;2.2;3.4;20.6;3.6;0.6;1.6;2;2;7;4.4;2.2;28;20;24.6;35;15;12.2;18.4;20.4;17.800001;0;0;0;0;0;0;0.6;0.8;3;0;0;12;4;NA;0;7.8;0
