yy;mm;dd;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1993;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;0;0;0;0;0;0;0;0
1993;8;14;0.4;0;0;0;0;0;1.2;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.2;0;4;0;NA;1.2;0;0;0;0;0;0;0;0;0
1993;8;15;48.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;1.6;0;0;0.4;1.6;0;0;0;0
1993;8;16;0;0;0;0;0;0;0;0.2;0;0;6.6;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0.2;0;0;NA;0;0;0;0;0;0;2.4;0;0;0
1993;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;1.2;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;6.4;0;0
1993;8;18;0;0;0;0;0;0;3.2;1.8;0;0.7;0;0;0;0;0;0;0;1;0.8;0;0;0;2;0.8;0;0;0;0;0;NA;0;0;0;0.8;0;0;0;1.2;0;0
1993;8;19;0;0;0;0;10.6;0;0.2;0;0;0;0;0;0;0;0;0;0;3;0.2;0;0;0;0.2;9;0;0;0;0;0;NA;0;0;0.8;0.2;0;0;0;0;0.2;0
1993;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;NA;0;0;0;0;0;0;0;0;0;0
1993;8;23;0;0;0;0;0;7.8;1.4;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.2;11.2;0;NA;0;0;0;0;13.6;2.2;2;0;0;0
1993;8;24;5;0;0;0;0;7.6;7.6;6;15;7.6;0;0;0;0;0;0;0;0;1;6.2;0;0;0;0.6;0;0;12;9.6;0;NA;20.6;0;0;10.8;10.2;4.6;20.2;19;2;0
1993;8;25;1;1;4;5.2;3.4;8.6;9;9;14;8.7;23.2;2.6;3.8;6.4;3;49.2;0;27.3;18.6;29.8;2;1.2;9.2;51.6;8;10.4;0;2.2;14.2;NA;33.8;12;14.2;8.2;5.6;13.2;6.4;10.6;0.8;2
1993;8;26;0;0;0;0;0;0.2;1.6;1.6;5.3;8.2;0;1.2;0;0;1.4;0;1.6;5;0;3.1;16.4;7.2;3.6;20;0;0;10.6;0.4;2;NA;0.6;0.8;0.4;0.6;0;0;0.8;12;5.4;0
1993;8;27;22.2;2;7;16.8;6.7;0;1;3.6;1.7;29;0.2;0;0;0;0;0;0;6;12.6;10.5;0;0.2;2.2;4.4;0;13.8;11.4;3.6;10.8;NA;5.6;25.2;7.6;14.2;2.6;5;2.4;23.2;8.8;23.6
1993;8;28;0;19.4;5.2;22;20;15.8;21.2;23.2;22.2;35.2;7;14.6;9.6;4.6;12.2;34;18.6;16.2;10;7.7;10.8;18.8;20;10.8;2;72.8;0;0.2;33.6;NA;50.2;13.4;35.8;23.6;4.2;0;7.2;6.4;5.8;0
1993;8;29;0.8;8.2;4.8;18.5;18.4;0;0;0;0;0;9;16.4;0.8;15.2;21;31.6;4.4;1.8;0;0;3;0.2;0;0;6.4;18.6;0;0;0.6;NA;0.2;0.6;0.2;0;12;4.8;2;0;0;0
1993;8;30;0;0;0;1.8;0;0;0;0;0;0;0.2;0;0;0;0;0;0.4;0;0;0;0;0;0;0;5.4;0;0;0;0;NA;0;0;0;0;0;0;4.4;0;0;0
1993;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;9;1;0;0;0;34.4;5;0;0;0;0;0;0.2;0.2;0;0;11.4;0;0;0;0;0;3.2;0;0;0.2;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;9;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;9;3;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.2;0;0;1.6;0;0;0;0;0;NA;0;0;0;0;0;0;0;2.4;0;0
1993;9;4;0;13;24.8;3.4;6.6;0;0.2;2.8;1.7;4.5;0.6;0;0;0.4;0;2.4;0;4.2;17.2;15.5;21.8;2.8;0.4;3.4;0;0;2;0;0.4;NA;1.6;0;6.6;0.4;0;0;0;2.2;22.6;0
1993;9;5;0;0;1.4;0;3.3;1.1;2.2;0.2;0.7;7.1;1.8;11.8;23.2;2.2;6.8;2.6;0.6;7.6;0;4.1;2.6;11.6;6;2.6;0;2.2;0;0;0.2;NA;8.4;6.6;1;5.6;0;0;0;0;0.2;0
1993;9;6;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.1;7.4;0.2;5.8;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;9;7;0.2;0.1;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0.8;1.2;1.6;0;NA;0;0;0;0;3.2;0.6;0;0;0;1.8
1993;9;8;0.2;3.2;0.4;0.6;0.1;0;0.6;0.2;0;0;0;0;0;0;0;0.6;0.6;0;0;26.3;0;0;0;0;0.6;6.8;7.4;4.2;0;NA;0.6;0.8;0.6;0;0.2;0;1;0.4;0;0
1993;9;9;0;8.8;0;2;2.2;0.8;1.4;0;4.7;0;0;2;0;1;0;0.6;0.8;3;2.2;3.9;3.8;0.2;1.4;0.2;11.8;4.6;9.2;5;4;NA;3.2;3;2.4;0.4;3;0.4;4.2;0.6;2.4;57.2
1993;9;10;1.4;31.2;21;1.4;2.4;37.7;18.8;3.2;8;6.3;8.4;12.6;8.8;5.4;15.6;20.6;2.6;23.6;42;NA;42.8;30.8;51.2;23.2;54.8;73.4;3;5;8;NA;28.4;22.4;19.6;4.6;9.2;5.6;6;21;0.2;2.6
1993;9;11;0;0;0;0;1.6;1.2;1.4;7.6;10.6;0.8;0;0;0;0;0;0;0;29.8;0.8;29.5;10.2;18.2;14.4;7.2;0.4;0.4;14.2;0.4;5.2;NA;5;8.2;2;8;0;0;2.4;2;0;0
1993;9;12;0.4;0;0;0;0;0;0.2;4.4;2.7;0;0;0;0;0;0;0;0.6;0;0;0.1;0;37;8.8;5.4;40;1;0;0.6;0.8;NA;0.2;0.2;9;0;0.2;0.4;1.4;0;0;0
1993;9;13;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;2.3;0;NA;16.6;0;7.2;0.4;5.8;8.6;11.6;68.2;0;NA;0.2;0.6;1;0;0;0.2;0;5.6;0;5.4
1993;9;14;0;0;1.7;0.1;0;46.1;25.4;37;34;12.9;24.8;2.8;1.2;0.6;1.6;43.4;2.2;33.6;3.2;0;18.8;1.2;15.6;37.4;0;6.8;1.2;7.2;32;NA;40.8;23.6;18;12.4;33.8;72.4;4.2;25;1;0
1993;9;15;0;0;0;0;0;3;1.6;4.6;3.9;0.6;0;0;0;0;0;0;0;0.3;0;0;1.8;0;0.2;0.2;0;0;0;3.4;0.2;NA;7.4;0;0;0.2;0;0.8;0;0;0;0
1993;9;16;0;0;0;0;0;0;0.2;1.4;0;0;2.2;0;0;2.6;0;12.8;0;0;0;4;0;0;7.2;0;0;4.8;0;0;0;NA;0;0;0.2;0.2;1;0;2.6;0;0.2;0
1993;9;17;0;0;0;0;0;0;0;0;1.1;0;0.4;0;0;1.8;0;0.4;0;0;0;0.2;0;0;9.8;2;0;0;0;0;0;NA;0;0;0;0;0;0;0;2;0;0
1993;9;18;0;0;0;0;0;0.1;0.2;10.6;8.1;0;0;0;0;0;0;0;0;0;0;2;2.8;0;1.2;9;0;0;1.4;0;0;NA;0.6;0;0;0;0.2;0;0.4;0;0;0
1993;9;19;0;0;0;2;3.1;0;0;0;0;0;0;0.2;0;0;1.6;0;0;0;0;0.1;0;0;0;0.2;0;0;0;0;0;NA;0;0;0;1;0;0;1;0;0.2;0
1993;9;20;0;0;0;0;0.1;0;0;1.2;0;0;0.6;0;0;0;0.2;1.2;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;0;0;0;0;0;0;0;0
1993;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;95.8;0;NA;0;0;0;0;8.6;17.4;2.8;0.2;0;0
1993;9;23;22;50.6;0.8;0;0;4.1;1.8;0.8;2.6;0.4;0;0;0;0;0;0.2;0;2.6;4.8;2.2;0.4;2.4;4.2;0;0.2;0;111.2;104.8;0;NA;1.4;0;0;0;58.2;173.6;31;1;0;77.6
1993;9;24;52.6;35.4;1.4;0.8;2.6;4.4;26;0;5.6;4.1;1.2;0;0;0;0;30.4;0;3.4;49.4;0.1;0;1.6;11.2;0.8;80.6;101.6;115.4;173.6;17.8;NA;53;25.6;12.8;0;88.6;194;48.4;11.4;15.6;34.8
1993;9;25;10;31.4;22.6;8.6;14.4;7.4;54.2;19.6;18.8;18;21.2;15.8;27.8;5.2;18;53.2;8;73.6;25;35;22.4;39.4;36.6;16.8;34;114.6;16.8;17;34.8;NA;71.2;43.2;30.6;0;67.6;241.2;46.2;44.8;2.2;0
1993;9;26;15.6;23.2;20.4;1;2.4;7.8;14.8;21.2;20.4;10.6;7.4;3.6;0.6;2.4;0.6;40.2;9.8;93.8;35.4;NA;116.6;59.4;52.8;47.4;0.8;13.2;0;0;29.2;NA;17.2;28.6;18.2;0;14;0;0;9;14.8;0.4
1993;9;27;10.4;0.2;0;0;0;0;0.8;0.4;0;0.3;0.2;1.8;5.4;0;0.2;12;2.4;14.6;0.2;NA;23.4;10.6;15.2;1.8;0;0;5.6;25;8.8;NA;1.2;7.2;0.2;0;0;0;22;1.4;0;0
1993;9;28;10;15.8;2;6.4;2.6;0;1.8;0;0;0;1.8;0;0;3.2;0;0.2;5.8;3.6;6.2;NA;0.4;0.4;1;0;0;0;31.2;21.8;12;NA;5;8;2.8;0;16.8;35.8;0;2.2;6;0.4
1993;9;29;0;9.4;7.8;3;0.9;6.1;6.2;1;5.2;1.7;1.4;0;2.2;0.2;0;2;2;3.8;8.2;NA;8.8;2.4;2.4;3.4;1.2;0;0.4;0.2;10;NA;10.8;9.4;1.8;0;12;0;0;0;1.2;0
1993;9;30;5.2;0.1;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;2.8;1;34.7;12.2;12;5.8;14;0;0;17;7;1.2;NA;0;0.6;0;0;0;0;0;0.6;2;12
1993;10;1;11.4;19.4;25.6;15.4;9.8;2.1;3;0.4;6.5;4.3;10.4;4.2;8;6.4;1.6;21.2;0;14.6;16;NA;3;5.8;9.8;5.6;58.6;0;24;71;8.6;NA;11.8;27.4;15;0;6.4;10;8;2.8;13.2;45.4
1993;10;2;7.2;35.6;15.4;7;7.6;8.5;14.8;0.4;5;3.4;32.6;11.2;6.6;25.2;15;91.6;29.6;7;32.2;NA;87.6;9;37.6;27.6;58;77.6;79.6;90.6;20.2;NA;32.4;17.6;14.2;0;28.8;42.2;12;119.4;8;30.4
1993;10;3;0;1.8;3.6;0.6;1.4;44.4;50.2;58.8;55.2;51.5;13.6;8.6;5.4;5;6.6;89.4;7.8;214.6;0;8.8;26.4;11.8;35.4;79.2;12.4;16;1;0.2;60;NA;58;84.4;46.2;0;16.8;34.2;13.2;10.8;0.2;0
1993;10;4;0;0;0;0;0;0;0;1;0.9;0;0;0;0;0;0;0;0;1.1;0.2;0.2;0;0;0;0.2;0;0;0;0;0.2;NA;0;0;0;0;0.2;0;0;0;0.2;0
1993;10;5;4;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;12;12.4;0.2;NA;0;0;0;0;0;0;1;0.4;0.2;21
1993;10;6;15.6;19;1.6;0.2;0.2;1.3;3.4;0.2;9;1.6;0.6;0.4;0.8;0.6;0;16.8;0;4;33.8;36.9;10;1;3;0.6;34.2;53.2;48.2;26;5.6;NA;13;15.4;16.2;0;15.2;11.6;2.2;20.6;3.4;24.8
1993;10;7;0.2;6.8;30.8;8.2;18.4;18.1;8;8.2;6.9;4.9;8;0.4;0;3;1.4;95.2;28.8;56.2;5.6;NA;101.6;21.8;54.2;31.8;13.6;34.4;2.2;28;10;NA;15.2;26.2;25;0;8.4;13.2;4.8;1.6;0.2;0
1993;10;8;13.2;30.6;24;31.8;40.2;25.5;17.4;10.8;27;14.4;3.2;1;2;0.4;1;38.2;19.8;38;34.6;NA;20.2;13.4;56.2;34.8;22.6;46.8;102.8;32.2;21;NA;23.6;18.4;17.8;0;30.6;54.8;15;56;24.2;11.4
1993;10;9;0.4;0.4;8.6;1;3.6;29.8;29.8;28.6;37;37.9;19.4;15.4;22.2;12.8;16;38.4;40.6;53.2;0;2.7;62.8;36.8;60.8;78;0.2;27;14.4;1.8;46.8;NA;59;36.2;35.2;0;7;0;1;4.6;0.2;0
1993;10;10;1.4;0.4;0;0.1;1.2;0;0;0.2;0;0;1;0;0;0.8;0;0;0;0.2;0.2;NA;0;0;1.8;0.2;2.4;3.8;9;2.4;0;NA;0;0;0;0;0.2;0;0;0;0;25.6
1993;10;11;0;2.2;0.4;0;0;0.3;0.4;0;0.8;1.1;0.6;0.8;0.6;0.6;0;0;0;1.2;0.8;NA;0;0;0;0;19;4.2;6.8;2;0.6;NA;3.4;3.6;1.4;0;0.2;0.8;0;0;0;6.6
1993;10;12;4.2;0;0;0;0;2.1;2.4;0;2.9;0;0;0;0;0;0.2;0;0;0;0;NA;0.4;0;1.6;0;0.2;4.2;17.4;52.8;0.2;NA;6.4;1.6;2.2;0;3;7.4;1.4;8.6;0;0.2
1993;10;13;0;0.6;0.1;0;0;10.7;7.8;16.4;12.2;5.3;2;0;0;2.2;0;0;0;0.2;5.8;NA;0.2;0;1.6;22.8;0;8;9.8;16.2;5.8;NA;11.2;20.4;21.8;0;13.2;31.2;1;7.6;0.2;0.1
1993;10;14;0.8;3;4.6;0.2;0;32.6;28.8;12.2;17.4;5.2;6.8;0;0.6;7;0;44.8;0;57.7;12.4;NA;1.8;0.8;26.4;9.8;5;49.6;2.2;43.2;10.8;NA;33.2;22.4;18.8;0;27;34.6;18;15.6;1.2;1
1993;10;15;0;0;0;3.6;6;3.8;0;5;0.6;0;0.2;0.6;0.2;0;1;2.4;13.8;15.6;0.2;NA;6.8;7.6;34;27.2;0;5.2;0.8;1.2;2.4;NA;3.6;7;3.4;0;0;0;0;0;0;0.6
1993;10;16;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.6;1;2.6;1.6;0;0.2;0.6;0;0.2;1.8;0;0.2;1;3.6;2;0.6;NA;0.4;0;0;0.6;0;0;0;0;0;0.1
1993;10;17;9.8;2.7;0.5;0;0;6.8;2;1.2;1.7;1.8;0;0;0;0.8;0;1.2;0;0;0.2;NA;0;0;0;0.2;1;7.2;30.8;11.2;2.2;NA;3;2.8;2.4;1.2;9;11.2;0;9.4;0;0.1
1993;10;18;0;4.4;11;0.4;0.2;0;2.4;6.2;4.5;1.8;11.8;0;0;4.6;0.4;1.4;0.6;2.8;9.4;NA;0;0;2.8;12.4;0;0;0.2;0;10.6;NA;5.8;13.8;6.4;1.4;0;0;8.6;6;10.6;0.1
1993;10;19;0;6;5.2;0.6;0;6.2;0.8;6.4;5.2;3.5;4;3;0.2;1.6;3;4.4;0.6;18.8;0.4;NA;9.8;12.8;5.8;23;0;5.2;6.4;0.2;11.8;NA;6.8;13.6;10.2;3.6;0;0;0;1.2;0.2;0.6
1993;10;20;0;0;0;0;0;4.5;12.8;7.2;10.3;5.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;1.2;0.2;NA;13;0;1;4;0.4;0;5.4;2.4;0;0
1993;10;21;26.4;13.2;8.6;2.5;1.6;6.7;6.2;13;11;11.7;9.4;3.6;0.4;8.4;2.8;30;1;4.9;26;50.2;30.6;13.4;6.6;6.8;0;2;17;2;6;NA;10.4;11.2;10.4;7.8;0.2;0.4;0;4.4;20.4;0
1993;10;22;26.6;64;26;1.8;1.8;4;13.4;10.8;23.9;13.9;12.8;8;7.4;2.6;4.4;45.8;2.2;83;31.8;50;70.4;51.6;69.2;12.8;2.4;17.4;22.6;12;27.6;NA;31;28.8;15;7;9.2;1.6;17;56.2;9.4;3.4
1993;10;23;3.8;1.2;3.7;4.4;5.6;1.1;18.2;13;8.4;2.4;0;0;0;0;0.6;0.8;0;62.1;9.8;17.5;18;13.4;33.6;28.6;38;18;0.6;0.6;15.6;NA;6.4;9.8;5.8;2.4;36.4;11.2;0;9.2;16.2;30
1993;10;24;0.6;11;18;2.8;5.3;3;11.2;5;4.2;1;7.6;6.4;42.4;6.2;32;7.8;16;70.2;15.2;28.7;38.6;21.2;47.2;42.2;2.6;8;14.4;15.4;5.6;NA;11.2;25.4;3.4;0.8;8.2;0.8;0;3.4;13.4;0
1993;10;25;3.4;0;0.2;0.6;0.6;14.4;3.6;3.6;5.1;2;2;1.8;2.8;4.6;6;3.4;5.8;3.2;1.2;5.3;11.4;9;10.4;8;23.8;4.8;0;1.4;0.8;NA;6;1.8;1.8;2.4;7.4;12.8;5.2;0;0.6;2.8
1993;10;26;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0.2;0;0;0;0.2;0;0;0;0.4;0;0;0;0;0;0.2;NA;0;0;0;0;0;0;0;0;0;0
1993;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.6;0;0;0.1;0;0;0;0.6;0;0;0;0;0.2;NA;0;0;0;0;0;0;0;0;0;0
1993;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;NA;0;0;0;0;0.2;0;0;0;0;0
1993;10;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.1;0;0;0;0;0;0;0.2;0;0.2;NA;0;0;0;0;0;0;0;0;0;0
1993;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;NA;0;0;0;0;0;0;0;0;0;0
1993;10;31;1.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;1.4;0.4;0.2;NA;0;0;0;0;0;0;0;0;0;15.2
1993;11;1;10.2;7.2;1.2;0;0;0;0;0;2.9;1.2;0;0;0;0;0;0.4;0;0;0.4;0;0;0;0;0;35;16.4;6.6;1.6;0.6;NA;1.8;2.8;0.4;0.4;9.2;7.4;0.6;0;0;25.4
1993;11;2;11.6;0.4;0.8;5.2;3.2;0.5;0;2.1;0;0;4.6;0;0;1.6;0.8;8.2;6;0;0.2;4.9;0;0;0;0;17.4;7.8;2.6;1.4;0.2;NA;1.8;1.2;0;0.2;3.6;5.8;4;0;6.8;13.2
1993;11;3;0;0.3;2.2;0.8;0.2;0;0;0.5;0;0;6.6;11;9.4;7;4.2;6.6;5;0.4;1;2.4;1.6;0.2;0.8;0;1.2;0;0;0;0.4;NA;0;0.6;0;0;1.6;2.4;0;0;2.4;2.8
1993;11;4;0;0;0.2;1.5;2.9;0;0;0;0;0;1.2;0.2;0;5.4;2.6;1.2;1;0;0.2;0.1;0;1;0.2;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.4;0.2
1993;11;5;23.4;7.6;14.8;8.8;6.4;0;0;0;0;0;9.2;5.4;8.6;9.4;11.6;21.6;10;0.6;20.6;13.4;0;0.2;0;0;2;16;22.4;19.6;0.6;NA;0;1;0;0;0;0;0;2.8;17.4;12.2
1993;11;6;16.2;39;41.8;1.8;4.2;11.2;13.6;7.8;8.7;5.7;14.8;11.8;32;7.4;7;27.6;8.6;42.2;6.2;18.5;9.4;17.6;19.4;10.4;21.4;23.6;29.8;21.8;20.8;NA;19.4;33.8;12.2;14;25;16.6;4.4;10.4;9.6;2.6
1993;11;7;3.2;5.8;1.2;1.6;0.8;8.9;2.4;4.2;9.9;4;4.2;2.4;2.4;1;1.2;22.6;2.4;5.8;2.2;3;10.6;4.8;12.8;2.8;1;22.8;24;10.4;4.4;NA;5.4;4.8;7.8;3;12.2;13.4;8.2;4.8;0.2;3.4
1993;11;8;1.4;3.4;5.6;5.2;2.8;0.5;0;0;0;0.2;9.4;3;2.4;17;9.2;9.4;2.6;14.3;34.2;6.6;22.4;8.2;13.4;4.2;1.2;27.4;0.2;0;8.4;NA;3.6;0.8;0.6;0.4;1.8;8.8;0;1.2;1.6;0
1993;11;9;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;16;0.2;0.1;5.2;0.4;6.2;10.8;0;0;0;0;1.2;NA;0;0;0;0;0;0;0;0;0.2;0.4
1993;11;10;0;0;0;0;1.6;0;0;0;0;0;0.4;0.4;0;1;0.8;0.4;0;0;0;0;0;0;0;0;0.2;0.4;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;11;11;0;1.2;0;0.4;0.1;0;0;0;0;0;0;0;0;0;0.2;0;0;0;1.4;1.9;0;0.2;0;1.2;0;0.2;1.6;0.2;0;NA;0;0;0;0;0;0;0;1.6;0.6;0
1993;11;12;0;5.6;1.8;2.6;8.1;2.7;1.6;2;4.6;2.5;1.2;0.8;2;0.8;2.4;9;0.6;0.4;5.8;10.9;5.4;2.6;7;8.8;0;0.8;0.2;0;0.2;NA;2.2;0.6;2.6;3.8;0.4;0;2.4;7;13.2;2
1993;11;13;0;13.2;1.4;13;10.9;0;5;6.6;7.5;12.8;7;11.8;15.6;11.8;16.4;5.6;27.2;12.8;2.4;3.8;9.8;12.8;4.2;13.2;0;0;0;0;5.8;NA;7.6;6.8;15.8;11.8;0;0;0;0.6;0.8;0.2
1993;11;14;0;0.1;0;0;0;0;0.2;0;0;0;0.2;1.4;0;0;0;0.6;0;0;0;0.1;0;0;0;5.6;0;0;0;0;0.2;NA;0;0;0;0;0;0;0;0;0.2;0
1993;11;15;0;0;0;5.6;4.8;0;0.4;0.6;0;0;8.8;6.4;10.8;0;4.4;9;4.4;0;0;1.3;1.4;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.4;0;2.2;0
1993;11;16;0;0;0;0;2;0;0;0;0;0;9;2.6;1.6;6.8;6;1.2;2.8;0;0;0;0;0;0.2;0.2;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.2;0
1993;11;17;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.2;0
1993;11;18;0;0;0;0.8;5;0;0;0;0;0;0;0;0;0;0;0;7.4;0;0;0;0;0;0;0;0;0;0.2;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;11;19;0;0;0;0.1;0.3;0;0;0;0;0;0;0;0;0;0;0;11.8;0;0.2;0;0;0;0;0.6;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;11;20;0;0;0.1;3.8;0.7;0;0;0;0;0;0;0;0;0;1;0;27.4;0;0;0.5;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;11;21;0;0;0;1.6;0.3;0.1;0;0;0;0;6.4;0;0;0;0;0;2.2;0;0;2.1;4.4;0;0;1;0;0;0;0;0;NA;0;0;0;0.2;0;0.2;0;0;0;0.2
1993;11;22;0;0;0;4.7;1.2;0;0;0;0;0;0;1.2;0;0;0;4;0;0;0;1.4;0;0;0;3.5;0.4;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
1993;11;23;0;0.2;0;0;0;0;0;0;0;0;0.8;0.4;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;NA;0;0;0;0;0;0;0;0;0.2;0
1993;11;24;1.9;0.2;0;0;0;0;0;0;0;0;1.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.6;0;2.4;1;0;NA;0.8;0;0;0;3.6;1.8;3.4;0;0;0
1993;11;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;NA;0;0.2;0;0;1;0.8;0;0;0.2;0
1993;11;26;0;0;0;0.1;0.1;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;11;27;0;0;0;0.7;1.3;0;0;0;0;0;11.4;6;0;3.4;2.4;3.4;3.4;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;11;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;11.6;0;0;0;2.5;0;0.2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;11;29;0;0;0;12.6;12.8;0;0;0;0;0;0;0;11.4;0;8.4;0.4;0.8;0.1;0;0.4;3;2;2.8;8.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;11;30;0;0;0;0.2;0.2;0;0;0;0;0;2;0.2;0.6;8.8;3.2;1.6;6;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;12;1;6.6;0.2;0;9.2;8.8;0;0;0;0;0;5;0;0;0;0;0.2;6.6;0;0;NA;0.4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
1993;12;2;0;0;0;3.6;3.5;0;0;0;0;0;11.8;10.6;4;13.4;7;20.6;18.8;0;0;NA;0;0;0;0;6.4;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0.2;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0
1993;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1993;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
